1571103791.562123,-0.212420,1.432603,0.257482
1571103791.567103,0.075649,1.220080,0.548741
1571103791.572093,0.910775,0.101990,0.347892
1571103791.577083,1.627388,-1.114211,-0.142220
1571103791.582063,1.726128,-1.517186,-0.458442
1571103791.587053,1.090357,-0.775535,-0.428922
1571103791.592033,0.175605,0.589594,-0.086400
1571103791.597013,-0.261000,1.545490,0.368202
1571103791.601993,0.106753,1.311646,0.497198
1571103791.606983,0.994783,0.067497,0.151004
1571103791.611973,1.747409,-1.190947,-0.318985
1571103791.616953,1.739386,-1.443057,-0.594525
1571103791.621943,0.953236,-0.433157,-0.589007
1571103791.626923,0.045823,1.076959,-0.167398
1571103791.631903,-0.235054,1.929809,0.433848
1571103791.636893,0.345182,1.447074,0.591089
1571103791.641883,1.210421,-0.047651,0.149453
1571103791.646863,1.800371,-1.456437,-0.366754
1571103791.651853,1.675090,-1.746147,-0.574110
1571103791.656833,0.889394,-0.703049,-0.501147
1571103791.661813,0.063920,0.867439,-0.146059
1571103791.666803,-0.076290,1.823283,0.318669
1571103791.671793,0.590102,1.552742,0.477042
1571103791.676773,1.510098,0.340244,0.185113
1571103791.681763,1.967636,-0.891523,-0.266842
1571103791.686743,1.608542,-1.263279,-0.537793
1571103791.691723,0.679660,-0.517241,-0.437385
1571103791.696703,-0.096688,0.753125,0.033372
1571103791.701693,-0.060538,1.519040,0.459528
1571103791.706683,0.682683,1.207965,0.409451
1571103791.711663,1.569764,0.093759,-0.022030
1571103791.716653,1.971684,-0.981952,-0.419845
1571103791.721633,1.544107,-1.230852,-0.490528
1571103791.726613,0.557443,-0.475611,-0.259516
1571103791.731603,-0.218978,0.670559,0.152171
1571103791.736593,-0.121743,1.291331,0.408452
1571103791.741573,0.797467,0.914515,0.160666
1571103791.746563,1.852410,-0.157921,-0.445132
1571103791.751543,2.263907,-1.098322,-0.889559
1571103791.756523,1.687606,-1.211858,-0.867530
1571103791.761503,0.532034,-0.448672,-0.278903
1571103791.766493,-0.335049,0.569556,0.610168
1571103791.771483,-0.330826,1.068400,1.036125
1571103791.776463,0.545939,0.745872,0.658193
1571103791.781453,1.720053,-0.124688,-0.136877
1571103791.786433,2.368431,-0.870798,-0.732697
1571103791.791413,1.959501,-0.880013,-0.862864
1571103791.796403,0.776367,-0.145750,-0.392088
1571103791.801393,-0.186587,0.710192,0.491883
1571103791.806373,-0.201063,0.944496,1.065475
1571103791.811363,0.646205,0.345827,0.837711
1571103791.816343,1.689069,-0.662032,-0.026935
1571103791.821323,2.190838,-1.350827,-0.789291
1571103791.826313,1.793500,-1.148088,-1.047858
1571103791.831303,0.737214,-0.187560,-0.765041
1571103791.836283,-0.093846,0.698756,0.011703
1571103791.841273,-0.092099,0.762581,0.585989
1571103791.846253,0.640929,-0.023200,0.521850
1571103791.851233,1.504904,-1.064255,-0.060203
1571103791.856213,1.870327,-1.618719,-0.564893
1571103791.861203,1.485309,-1.226470,-0.650379
1571103791.866193,0.663987,-0.097371,-0.273459
1571103791.871173,0.085247,0.946072,0.414926
1571103791.876163,0.212434,1.131942,0.829817
1571103791.881143,0.900153,0.341866,0.560020
1571103791.886123,1.649248,-0.844244,-0.121502
1571103791.891113,1.897775,-1.561500,-0.639967
1571103791.896103,1.443653,-1.252868,-0.773673
1571103791.901083,0.673880,-0.148410,-0.449391
1571103791.906073,0.291511,0.871827,0.216269
1571103791.911053,0.618633,1.019591,0.568698
