1571103791.557143,0.132437,-0.010450,0.009147,0.097099,0.121827,-0.012670,0.819240,0.024505,-0.096898,1.021272,0.006581,-0.078058
1571103791.631903,0.266824,-0.023639,-0.002253,0.096116,0.061912,-0.010514,1.033497,0.029857,-0.054683,1.185077,0.025333,-0.046915
1571103791.696703,0.473581,-0.053828,-0.003628,0.094177,0.046011,-0.012048,1.150079,0.020573,-0.059671,1.273448,0.014766,-0.063469
1571103791.761503,0.689542,-0.059399,0.002147,0.093790,0.041185,-0.011982,1.241849,0.021766,-0.085399,1.345144,0.013722,-0.096452
1571103791.826313,1.052571,-0.060048,0.023125,0.092745,0.033969,-0.011900,1.348664,0.019621,-0.133998,1.419922,0.006740,-0.138994
1571103791.916033,1.283155,-0.051475,0.045125,0.093071,0.034565,-0.010962,1.478056,0.022152,-0.185354,1.494258,0.001087,-0.178411
1571103792.015733,1.475955,-0.028243,0.066070,0.091823,0.029730,-0.011003,1.641996,0.017320,-0.233097,1.597892,-0.002686,-0.215589
1571103792.140343,1.534838,-0.015212,0.073926,0.092661,0.028482,-0.009795,1.849137,0.018283,-0.275863,1.750299,-0.004773,-0.277053
1571103792.299863,1.549771,0.006328,0.075669,0.092983,0.025559,-0.010289,2.149886,0.014507,-0.325801,1.891740,-0.007223,-0.292648
1571103792.424473,1.528025,0.015963,0.073245,0.092194,0.023995,-0.010535,2.403475,0.009421,-0.360183,2.007240,-0.044854,-0.306880
1571103792.549093,1.480468,0.025395,0.067768,0.092506,0.023089,-0.011123,2.663797,0.002177,-0.391253,2.108071,-0.050189,-0.324982
1571103792.678703,1.476381,0.007465,0.068298,0.092580,0.023614,-0.011514,2.937513,0.000619,-0.438067,2.195221,0.005754,-0.354018
1571103792.833233,1.514122,-0.029551,0.074048,0.092759,0.025651,-0.011127,3.273083,0.005995,-0.506252,2.263511,0.021671,-0.346358
1571103792.962843,1.532864,-0.050468,0.077141,0.092745,0.028038,-0.012047,3.568262,0.004614,-0.559634,2.330348,-0.009239,-0.357447
1571103793.087463,1.536477,-0.052899,0.077540,0.092495,0.029632,-0.013037,3.863980,0.002307,-0.607422,2.408352,-0.031382,-0.366153
1571103793.212083,1.536033,-0.051015,0.076970,0.092205,0.030634,-0.014698,4.170909,-0.005114,-0.652881,2.487994,-0.057691,-0.396184
1571103793.341693,1.535290,-0.017280,0.076661,0.092443,0.031897,-0.015375,4.496735,-0.014353,-0.707558,2.583302,-0.072246,-0.423085
1571103793.496213,1.521351,0.029738,0.074611,0.093018,0.033199,-0.015905,4.903937,-0.021691,-0.770055,2.698817,-0.033877,-0.458069
1571103793.625823,1.477557,0.096617,0.068391,0.093370,0.033787,-0.016814,5.261790,-0.030215,-0.815931,2.801423,-0.050391,-0.463255
1571103793.750443,1.434946,0.146828,0.062464,0.092342,0.033879,-0.018176,5.617351,-0.039989,-0.859431,2.902149,-0.044122,-0.483083
1571103793.875063,1.351462,0.242949,0.051162,0.091674,0.034433,-0.020060,5.981830,-0.050239,-0.884547,2.965224,-0.056165,-0.415541
1571103794.034583,1.315423,0.266515,0.046867,0.091135,0.036557,-0.021799,6.462777,-0.061288,-0.938235,3.066521,-0.053687,-0.423916
1571103794.159193,1.311540,0.271310,0.046637,0.092112,0.038048,-0.022676,6.847954,-0.068606,-0.993168,3.124859,-0.050983,-0.442267
1571103794.288793,1.270686,0.320395,0.040585,0.091183,0.037478,-0.023086,7.250011,-0.079526,-1.025112,3.167775,-0.082935,-0.393828
1571103794.413423,1.226277,0.373506,0.034553,0.091152,0.037260,-0.022763,7.651052,-0.090029,-1.051884,3.233813,-0.049837,-0.383818
1571103794.572923,1.196285,0.423102,0.030327,0.090582,0.036065,-0.022555,8.177054,-0.092764,-1.099298,3.299350,-0.003230,-0.395363
1571103794.697553,1.181696,0.470904,0.028256,0.089191,0.034863,-0.021635,8.591956,-0.095421,-1.137691,3.370262,-0.030107,-0.379685
1571103794.822173,1.175092,0.490919,0.027432,0.088451,0.033531,-0.019933,9.014175,-0.105992,-1.179268,3.417211,-0.105228,-0.350496
1571103794.951783,1.169791,0.495197,0.026810,0.087898,0.031386,-0.019552,9.457685,-0.120216,-1.224962,3.464286,-0.052093,-0.424057
1571103795.076403,1.199394,0.459539,0.031006,0.086281,0.031619,-0.017797,9.894391,-0.116701,-1.301029,3.527561,-0.004324,-0.472734
1571103795.235913,1.200005,0.434423,0.031287,0.084504,0.030633,-0.017378,10.463210,-0.126007,-1.368806,3.574845,-0.083634,-0.367177
1571103795.360533,1.208065,0.419096,0.032430,0.084129,0.029528,-0.015982,10.914980,-0.127516,-1.422827,3.632784,-0.018806,-0.434024
1571103795.490143,1.217146,0.404757,0.033764,0.083827,0.029998,-0.015010,11.389717,-0.127806,-1.489079,3.695179,-0.048648,-0.451624
1571103795.614773,1.216943,0.391454,0.033918,0.082902,0.029866,-0.013925,11.853726,-0.131095,-1.542974,3.718699,-0.018453,-0.373568
1571103795.739393,1.221989,0.364617,0.035019,0.083102,0.028414,-0.012717,12.323045,-0.131107,-1.595664,3.756569,-0.016310,-0.386438
1571103795.898903,1.199561,0.349048,0.032373,0.082643,0.027446,-0.012319,12.935284,-0.138112,-1.659504,3.846765,-0.066518,-0.532097
1571103796.023523,1.177045,0.337854,0.029497,0.083024,0.027551,-0.013743,13.409144,-0.154942,-1.710143,3.889643,-0.089909,-0.482772
1571103796.153113,1.159095,0.324357,0.027260,0.082720,0.027296,-0.014311,13.918944,-0.163011,-1.761393,3.910262,-0.006670,-0.471169
1571103796.277743,1.154230,0.327595,0.026447,0.082395,0.027955,-0.014378,14.393244,-0.166798,-1.814990,3.927331,-0.022658,-0.480962
