        time,ref_pose_x,ref_pose_y,ref_pose_z,        ref_roll,ref_pitch,ref_yaw,        algo_pose_x,algo_pose_y,algo_pose_z,        algo_roll,algo_pitch,algo_yaw,        align_pose_x,align_pose_y,align_pose_z,        align_roll,align_pitch,align_yaw,,        align_pose_x,align_pose_y,align_pose_z
1.40E+12,4.614772,-1.828672,0.816032,-175.6116659,-70.10349918,158.2927917,0.014089797,-0.071006035,0.235108699,-177.83277,-70.77219745,4.283745572,4.614772,-1.828672,0.816032,-175.6116659,-70.10349918,158.2927917,,4.614772,-1.828672,0.816032
1.40E+12,4.610965,-1.825128,0.863199,-178.0159468,-71.42580916,159.9129543,0.017097746,-0.072121461,0.278870216,179.7808275,-72.32013801,6.258608041,4.611764051,-1.827556574,0.859793517,182.0019316,-71.65143974,160.2676542,,4.617779949,-1.829787426,0.859793517
1.40E+12,4.609292,-1.823567,0.906944,179.535154,-72.17054438,161.7924177,0.017445962,-0.073037896,0.319108705,177.4585311,-73.21935967,8.312792935,4.611415835,-1.826640139,0.900032006,179.6796352,-72.5506614,162.3218391,,4.618128165,-1.83070386,0.900032006
1.40E+12,4.610414,-1.822605,0.940993,179.0468221,-72.39522376,161.926276,0.017230481,-0.075131869,0.351252816,177.874359,-73.50248031,8.488435851,4.611631316,-1.824546166,0.932176117,180.0954631,-72.83378204,162.497482,,4.617912684,-1.832797833,0.932176117
1.40E+12,4.61224,-1.818754,0.951655,179.4240573,-71.99974081,161.0919074,0.019453233,-0.079730588,0.363558708,179.0078405,-73.06088064,7.557361082,4.609408564,-1.819947447,0.944482009,181.2289446,-72.39218238,161.5664072,,4.620135436,-1.837396553,0.944482009
1.40E+12,4.614639,-1.814363,0.929578,-179.5943341,-71.15150282,160.0289171,0.021375941,-0.086834369,0.345113233,-178.6627742,-72.22894588,6.364557995,4.607485856,-1.812843666,0.926036534,-176.4416701,-71.56024761,160.3736041,,4.622058144,-1.844500334,0.926036534
1.40E+12,4.618533,-1.813117,0.881456,-177.5257499,-69.5868706,158.2166134,0.021009059,-0.090864694,0.297626167,-175.5746487,-70.64339808,4.464227245,4.607852738,-1.808813341,0.878549468,-173.3535446,-69.97469981,158.4732734,,4.621691262,-1.848530659,0.878549468
1.40E+12,4.623504,-1.812416,0.822097,-176.4404662,-67.09372294,157.0040042,0.018937141,-0.093426188,0.239254388,-173.8734382,-68.00177532,3.483546389,4.609924656,-1.806251847,0.820177689,-171.6523341,-67.33307705,157.4925925,,4.619619344,-1.851092153,0.820177689
1.40E+12,4.629125,-1.81338,0.765,-175.4323329,-64.36938462,155.9363021,0.01403531,-0.094966462,0.182496989,-172.9903526,-65.26442395,2.632434983,4.614826487,-1.804711573,0.76342029,-170.7692485,-64.59572568,156.6414811,,4.614717513,-1.852632426,0.76342029
1.40E+12,4.634025,-1.814767,0.71997,-174.4783115,-62.21921645,155.2553131,0.008823403,-0.095850813,0.137113615,-172.4740109,-63.06858924,1.946190867,4.620038394,-1.803827222,0.718036916,-170.2529068,-62.39989097,155.955237,,4.609505606,-1.853516778,0.718036916
1.40E+12,4.638162,-1.815817,0.689073,-174.1227749,-61.35191001,155.4917967,0.00289116,-0.097167022,0.107471889,-172.9113063,-62.06197967,1.91483426,4.625970637,-1.802511013,0.68839519,-170.6902021,-61.3932814,155.9238804,,4.603573363,-1.854832987,0.68839519
1.40E+12,4.641532,-1.816127,0.681114,-175.6918634,-61.41854583,157.3131716,-0.001457007,-0.098658941,0.099931764,-175.188487,-61.86468839,3.452541368,4.630318804,-1.801019094,0.680855064,-172.9673829,-61.19599012,157.4615875,,4.599225196,-1.856324905,0.680855064
1.40E+12,4.642317,-1.815358,0.699657,-176.9809243,-61.54738908,158.95099,-0.003837577,-0.099870981,0.119786139,-176.9825293,-61.64536117,4.849212435,4.632699374,-1.799807054,0.70070944,-174.7614251,-60.9766629,158.8582586,,4.596844626,-1.857536946,0.70070944
1.40E+12,4.640542,-1.813174,0.742714,-177.57353,-62.01454424,159.9019644,-0.002524746,-0.100859124,0.16398522,-177.6956222,-61.99171105,5.740035976,4.631386543,-1.798818911,0.744908521,-175.474518,-61.32301278,159.7490821,,4.598157457,-1.858525089,0.744908521
1.40E+12,4.63603,-1.809537,0.800072,-177.5814597,-63.62989648,159.9244247,0.001672949,-0.101980931,0.222409168,-177.7753267,-63.5292806,5.720614156,4.627188848,-1.797697104,0.803332469,-175.5542226,-62.86058233,159.7296603,,4.602355152,-1.859646895,0.803332469
1.40E+12,4.629793,-1.804637,0.862069,-177.7087497,-66.20277059,159.9704235,0.007249351,-0.103745016,0.285508387,-178.0451899,-66.06053172,5.741145097,4.621612446,-1.795933019,0.866431688,-175.8240858,-65.39183345,159.7501912,,4.607931554,-1.861410981,0.866431688
1.40E+12,4.624456,-1.799716,0.923626,-177.3896235,-69.02082513,159.6564798,0.011821974,-0.106082023,0.347969124,-177.7155421,-68.8980654,5.480699517,4.617039823,-1.793596012,0.928892425,-175.4944379,-68.22936713,159.4897456,,4.612504177,-1.863747987,0.928892425
1.40E+12,4.628783,-1.798197,0.979424,-176.3280802,-71.26558406,158.3665094,0.015077403,-0.109147954,0.399039732,-176.7496438,-71.15422887,4.273331021,4.613784394,-1.790530081,0.979963033,-174.5285397,-70.4855306,158.2823771,,4.615759606,-1.866813919,0.979963033
1.40E+12,4.627604,-1.794285,1.005275,-175.8528468,-72.6469621,157.5981125,0.017227808,-0.11208454,0.423798257,-176.4873006,-72.54788373,3.632252823,4.611633989,-1.787593495,1.004721557,-174.2661965,-71.87918546,157.6412989,,4.617910011,-1.869750504,1.004721557
1.40E+12,4.626729,-1.791286,0.996793,-176.1838233,-72.51122681,157.6914754,0.018369118,-0.114387125,0.415193579,-176.947842,-72.38057844,3.802874177,4.610492679,-1.78529091,0.99611688,-174.7267379,-71.71188017,157.8119203,,4.619051321,-1.872053089,0.99611688
1.40E+12,4.626201,-1.790791,0.958711,-175.9511044,-71.26216839,157.6643879,0.019368984,-0.115231064,0.377231411,-176.5828358,-71.03992314,3.718205161,4.609492813,-1.784446971,0.958154712,-174.3617317,-70.37122487,157.7272513,,4.620051187,-1.872897029,0.958154712
1.40E+12,4.626909,-1.792359,0.905987,-176.6775347,-69.90859215,158.5622684,0.01825597,-0.114599407,0.323910496,-177.1363408,-69.65338602,4.531451475,4.610605827,-1.785078628,0.904833796,-174.9152367,-68.98468775,158.5404976,,4.618938173,-1.872265372,0.904833796
1.40E+12,4.628704,-1.796927,0.848892,-176.1004891,-68.32092095,158.4421363,0.014230459,-0.111866768,0.266158833,-176.5138117,-68.05224304,4.404119775,4.614631338,-1.787811267,0.847082134,-174.2927076,-67.38354477,158.4131659,,4.614912662,-1.869532733,0.847082134
1.40E+12,4.630693,-1.803164,0.791048,-175.1128324,-65.92167273,157.7847511,0.009391526,-0.107656207,0.207661863,-175.4746344,-65.65385951,3.735839229,4.619470271,-1.792021828,0.788585164,-173.2535303,-64.98516124,157.7448854,,4.610073729,-1.865322172,0.788585164
1.40E+12,4.633934,-1.809455,0.73636,-174.1089417,-63.96098769,156.9239795,0.004511716,-0.102364008,0.154698618,-174.3831474,-63.68051548,2.879806278,4.624350081,-1.797314027,0.735621918,-172.1620433,-63.01181721,156.8888524,,4.605193919,-1.860029973,0.735621918
1.40E+12,4.635776,-1.814168,0.698114,-173.6414689,-62.92495499,156.8230948,0.000680502,-0.099060529,0.116191558,-173.9319851,-62.69582356,2.782318919,4.628181295,-1.800617506,0.697114859,-171.710881,-62.02712529,156.791365,,4.601362705,-1.856726494,0.697114859
1.40E+12,4.637736,-1.81545,0.685514,-175.5082513,-62.15007894,158.7408546,-0.001846841,-0.098818335,0.103377412,-175.7780515,-61.93046145,4.673025935,4.630708638,-1.8008597,0.684300713,-173.5569474,-61.26176319,158.6820721,,4.598835362,-1.8564843,0.684300713
1.40E+12,4.63762,-1.814467,0.705423,-176.2006531,-61.46470036,159.621429,-0.001734152,-0.0992841,0.123582949,-176.4388104,-61.22270471,5.518176555,4.630595949,-1.800393935,0.704506249,-174.2177062,-60.55400644,159.5272227,,4.598948051,-1.856950065,0.704506249
1.40E+12,4.635914,-1.811737,0.75248,-176.4916663,-61.93332765,159.8665284,0.000608363,-0.100321632,0.171078651,-176.6476682,-61.65768269,5.756011426,4.628253434,-1.799356403,0.752001951,-174.426564,-60.98898442,159.7650576,,4.601290566,-1.857987597,0.752001951
1.40E+12,4.631163,-1.804926,0.813834,-178.661577,-63.29618198,160.9662373,0.007325339,-0.103686565,0.233078308,-178.7773868,-62.99270479,6.831698844,4.621536458,-1.79599147,0.814001609,-176.5562827,-62.32400653,160.840745,,4.608007542,-1.861352529,0.814001609
1.40E+12,4.625753,-1.799112,0.881327,179.7048348,-65.00030462,161.7001237,0.014040425,-0.105762004,0.301159245,179.6912605,-64.67714491,7.577985714,4.614821372,-1.793916031,0.882082546,181.9123647,-64.00844665,161.5870318,,4.614722628,-1.863427969,0.882082546
1.40E+12,4.62046,-1.795582,0.949483,-178.9690858,-66.09272586,159.9076282,0.019757656,-0.10608851,0.369977047,-178.9814285,-65.74501322,5.801213781,4.609104141,-1.793589525,0.950900348,-176.7603244,-65.07631495,159.8102599,,4.620439859,-1.863754475,0.950900348
1.40E+12,4.617215,-1.792812,1.013461,-176.8961066,-66.7954242,157.3546982,0.022982486,-0.106655596,0.434639675,-176.94527,-66.43871305,3.27329943,4.605879311,-1.793022439,1.015562976,-174.7241658,-65.77001478,157.2823456,,4.623664689,-1.864321561,1.015562976
1.40E+12,4.621799,-1.796206,1.058924,-175.0526825,-67.91285955,155.5788451,0.022284088,-0.107222658,0.479114294,-175.1909362,-67.58420145,1.536250562,4.606577709,-1.792455377,1.060037594,-172.9698321,-66.91550318,155.5452967,,4.622966291,-1.864888623,1.060037594
1.40E+12,4.623306,-1.79436,1.068581,-177.2923266,-69.16746227,157.6828703,0.020875927,-0.10918163,0.488065319,-177.4746679,-68.91169174,3.644603015,4.60798587,-1.790496405,1.06898862,-175.2535638,-68.24299347,157.6536491,,4.62155813,-1.866847595,1.06898862
1.40E+12,4.624184,-1.793525,1.043863,179.5098849,-69.64449204,160.6636422,0.019103776,-0.110043429,0.461891453,179.2093023,-69.48459484,6.654815567,4.609758021,-1.789634606,1.042814753,181.4304064,-68.81589657,160.6638617,,4.619785979,-1.867709393,1.042814753
