1573538250.085996,0.857225,0.068878,0.049938
1573538250.090976,0.848552,0.135463,-0.006827
1573538250.095956,0.883505,0.014323,-0.035615
1573538250.100936,0.896962,-0.180587,-0.032718
1573538250.105916,0.862894,-0.285768,0.000841
1573538250.110896,0.849344,-0.239697,-0.017996
1573538250.115886,0.929465,-0.122780,-0.048070
1573538250.120866,1.066562,-0.044297,-0.007989
1573538250.125846,1.084855,0.014044,-0.014235
1573538250.130826,0.933622,0.059336,-0.039461
1573538250.135806,0.790312,-0.002155,-0.010429
1573538250.140786,0.795702,-0.205732,0.002615
1573538250.145776,0.880033,-0.373327,-0.014653
1573538250.150756,0.901780,-0.334692,0.006839
1573538250.155736,0.885846,-0.164541,0.038652
1573538250.160716,0.964646,-0.023561,0.019701
1573538250.165696,1.137086,0.047680,-0.036949
1573538250.170676,1.216608,0.112975,-0.120659
1573538250.175666,1.070840,0.194055,-0.175809
1573538250.180646,0.843953,0.152036,-0.184164
1573538250.185626,0.769595,-0.095898,-0.125830
1573538250.190606,0.836926,-0.341820,-0.058120
1573538250.195586,0.894693,-0.338002,-0.054229
1573538250.200566,0.957614,-0.149908,-0.026292
1573538250.205546,1.094888,-0.032068,0.016116
1573538250.210536,1.310330,0.006975,0.140234
1573538250.215526,1.310662,-0.185955,0.150638
1573538250.220506,1.157118,-0.219606,0.133723
1573538250.225486,0.941332,-0.059352,0.099042
1573538250.230466,0.815620,0.074714,0.101491
1573538250.235446,0.873136,-0.021332,0.184279
1573538250.240436,1.002968,-0.206770,0.223178
1573538250.245416,1.042898,-0.162506,0.178855
1573538250.250396,1.041179,0.054976,0.111115
1573538250.255376,1.125061,0.148533,0.037468
1573538250.260356,1.238000,0.051272,0.015532
1573538250.265336,1.175392,-0.100496,0.019409
1573538250.270326,0.950713,-0.123232,0.009011
1573538250.275306,0.776786,-0.031344,-0.028250
1573538250.280286,0.931358,0.033648,0.017418
1573538250.285266,1.256178,0.056579,0.076704
1573538250.290246,1.348358,0.148455,0.048672
1573538250.295226,1.130373,0.293918,-0.028954
1573538250.300206,0.937683,0.280669,-0.015256
1573538250.305196,1.004000,0.050262,0.011431
1573538250.310176,1.094706,-0.159513,0.062477
1573538250.315156,0.956379,-0.179417,0.114708
1573538250.320136,0.724847,-0.047921,0.139575
1573538250.325116,0.734330,0.087818,0.137234
1573538250.330096,1.067763,0.174469,0.082158
1573538250.335086,1.384235,0.241812,0.020734
1573538250.340076,1.319025,0.313214,-0.048232
1573538250.345056,1.032245,0.257569,-0.108903
1573538250.350036,0.883277,0.062804,-0.091249
1573538250.355016,0.976639,-0.092716,0.000856
1573538250.359996,1.113643,-0.098181,0.076668
1573538250.364986,1.172543,-0.012491,0.107972
1573538250.369966,1.180072,0.087284,0.110473
1573538250.374946,1.207100,0.189342,0.084342
1573538250.379926,1.237107,0.263304,0.058508
1573538250.384906,1.181158,0.252698,0.062076
1573538250.389886,1.012552,0.170764,0.040337
1573538250.394866,0.825810,0.069353,0.049826
1573538250.399856,0.791974,-0.026057,0.125121
1573538250.404836,0.953073,-0.041160,0.187192
1573538250.409816,1.151926,0.084336,0.195898
1573538250.414796,1.196734,0.293505,0.124184
1573538250.419776,1.134245,0.388679,0.052116
1573538250.424756,1.129675,0.249449,0.074434
1573538250.429746,1.129736,0.028203,0.045030
1573538250.434736,1.014405,-0.025306,-0.003036
1573538250.439716,0.880456,0.045867,0.058856
1573538250.444696,0.929331,0.087745,0.101149
1573538250.449676,1.087819,0.158613,0.093942
1573538250.454656,1.189076,0.310464,0.055112
1573538250.459646,1.188204,0.351051,0.027802
1573538250.464626,1.127264,0.220597,0.072459
1573538250.469606,0.996776,0.048471,0.066462
1573538250.474586,0.851648,0.001830,0.073192
1573538250.479566,0.814064,0.034516,0.127791
1573538250.484546,0.924822,0.085500,0.172953
1573538250.489526,1.033262,0.198664,0.128522
1573538250.494516,1.013892,0.412930,-0.027558
1573538250.499496,0.981478,0.547221,-0.097021
1573538250.504476,1.057486,0.389723,-0.038419
1573538250.509456,1.077674,0.141494,-0.007494
1573538250.514436,0.902676,0.094621,-0.000131
1573538250.519416,0.751149,0.117904,0.070860
