1573539865104873472,-0.08810,-0.47768,-0.11381,0.99808,0.02547,-0.03521,-0.04414,
1573539865204773376,-0.11415,-0.54727,-0.13580,0.99774,0.02463,-0.03427,-0.05226,
1573539865404553472,-0.22222,-0.68004,-0.17650,0.99701,0.01557,-0.02899,-0.06997,
1573539865804193536,-0.42272,-1.04328,-0.28023,0.99415,0.01803,-0.02646,-0.10317,
1573539866103913472,-0.58209,-1.39794,-0.37935,0.99115,0.02593,-0.02389,-0.12796,
1573539866403663360,-0.67509,-1.79980,-0.51516,0.98725,0.04033,-0.02247,-0.15232,
1573539866703463680,-0.77298,-2.25405,-0.64933,0.98315,0.04379,-0.01600,-0.17674,
1573539867103133440,-0.49342,-2.73845,-0.78879,0.97633,0.05823,0.02092,-0.20725,
1573539867502883328,0.04910,-3.22268,-0.92008,0.96908,0.06280,0.04942,-0.23343,
1573539867802663680,0.52150,-3.42282,-0.95981,0.96431,0.05079,0.07266,-0.24950,
1573539868202463488,1.35800,-4.31381,-1.21061,0.95819,0.05474,0.07015,-0.27196,
1573539868502263552,2.13237,-4.79197,-1.35888,0.95420,0.04551,0.07941,-0.28483,
1573539868702163456,2.74035,-5.28120,-1.49816,0.95160,0.04531,0.07814,-0.29375,
1573539869002033408,3.84905,-6.22569,-1.76324,0.94722,0.05037,0.07648,-0.30722,
1573539869201893632,4.69944,-6.85412,-1.93655,0.94410,0.05211,0.07966,-0.31562,
1573539869501743616,6.01725,-7.76940,-2.19536,0.93950,0.05013,0.08581,-0.32781,
1573539869701633536,6.94908,-8.35729,-2.36161,0.93663,0.04838,0.08834,-0.33554,
1573539869901503488,8.02514,-9.06716,-2.56097,0.93346,0.05095,0.09035,-0.34336,
1573539870001423360,8.56358,-9.39455,-2.65581,0.93192,0.05127,0.09194,-0.34704,
1573539870201263360,9.66948,-10.06690,-2.84622,0.92886,0.05156,0.09564,-0.35415,
1573539870301203456,10.27314,-10.45942,-2.95484,0.92744,0.05229,0.09555,-0.35775,
1573539870501073408,11.58964,-11.32788,-3.19525,0.92450,0.05700,0.09588,-0.36449,
1573539870700933376,12.81129,-11.98945,-3.39544,0.92148,0.05381,0.10001,-0.37146,
1573539870900793600,14.36210,-13.00012,-3.68324,0.91831,0.05844,0.10084,-0.37833,
1573539871000733440,15.10649,-13.45673,-3.81404,0.91686,0.05856,0.10199,-0.38149,
1573539871100683520,15.92546,-13.97336,-3.96037,0.91533,0.05995,0.10255,-0.38477,
1573539871300573440,17.68086,-15.12091,-4.28650,0.91207,0.06432,0.10377,-0.39143,
1573539871400533504,18.55265,-15.66428,-4.44104,0.91060,0.06471,0.10516,-0.39442,
1573539871500473600,19.41832,-16.18105,-4.58857,0.90912,0.06413,0.10691,-0.39744,
1573539871600413440,20.28829,-16.69948,-4.73698,0.90771,0.06360,0.10879,-0.40023,
1573539871700343296,21.28886,-17.34113,-4.92178,0.90627,0.06588,0.10976,-0.40285,
1573539871800283392,22.24772,-17.93373,-5.09184,0.90500,0.06682,0.11140,-0.40510,
1573539871900203520,23.23390,-18.52090,-5.26326,0.90398,0.06742,0.11258,-0.40695,
1573539872000123392,24.27278,-19.13740,-5.44684,0.90332,0.06853,0.11418,-0.40777,
1573539872100043520,25.38733,-19.85576,-5.65229,0.90308,0.07096,0.11458,-0.40778,
1573539872199963392,26.45619,-20.42453,-5.83835,0.90299,0.07049,0.11763,-0.40719,
1573539872299903488,27.53247,-21.01937,-6.02072,0.90318,0.07011,0.11876,-0.40650,
