1573525412593096960,0.60725,0.05942,0.01283,0.99993,-0.00356,0.00586,0.00936,1.07063,0.67539,-0.40121,0.67505,0.08376,0.01179,
1573525412726376960,0.70299,0.07128,0.01677,0.99992,-0.00337,0.00518,0.01111,1.27123,0.59755,-0.37935,0.73690,0.09533,0.01773,
1573525412859636992,0.80605,0.08433,0.01900,0.99990,-0.00352,0.00507,0.01299,1.48651,0.58568,-0.39566,0.80016,0.11179,0.01930,
1573525412992907008,0.92276,0.09983,0.02130,0.99986,-0.00362,0.00488,0.01530,1.75116,0.56594,-0.40593,0.86960,0.11424,0.01825,
1573525413126187008,1.04814,0.11589,0.02461,0.99983,-0.00378,0.00484,0.01760,2.01445,0.56197,-0.42314,0.93067,0.13191,0.02685,
1573525413259467008,1.17635,0.13512,0.02932,0.99977,-0.00468,0.00466,0.02017,2.30944,0.54505,-0.52584,0.99006,0.15142,0.02912,
1573525413392727040,1.31486,0.15729,0.03417,0.99971,-0.00588,0.00393,0.02283,2.61400,0.46571,-0.66384,1.05774,0.16739,0.02895,
1573525413525987072,1.46374,0.18234,0.04026,0.99964,-0.00758,0.00286,0.02565,2.93665,0.35003,-0.85984,1.12768,0.18642,0.03602,
1573525413659267072,1.63000,0.21070,0.04531,0.99954,-0.00981,0.00290,0.02861,3.27569,0.36397,-1.11414,1.20187,0.20520,0.03688,
1573525413792537088,1.80901,0.23891,0.04938,0.99944,-0.01179,0.00279,0.03124,3.57608,0.36171,-1.33989,1.28539,0.21662,0.03560,
1573525413925817088,1.99194,0.26789,0.05348,0.99935,-0.01220,0.00243,0.03374,3.86365,0.32498,-1.38834,1.37152,0.22373,0.03592,
1573525414059077120,2.16642,0.29869,0.06193,0.99928,-0.01207,0.00105,0.03589,4.11165,0.16930,-1.37768,1.44878,0.23597,0.04392,
1573525414192326912,2.38141,0.33163,0.06850,0.99921,-0.01297,0.00082,0.03758,4.30576,0.15004,-1.48210,1.54618,0.24649,0.04934,
1573525414325607168,2.59751,0.36523,0.08222,0.99915,-0.01490,-0.00116,0.03846,4.40993,-0.06683,-1.71136,1.64193,0.24178,0.05517,
1573525414458887168,2.87069,0.39531,0.07624,0.99909,-0.01726,0.00288,0.03898,4.46178,0.40703,-1.96328,1.75745,0.23722,0.05178,
1573525414592167168,3.13407,0.42476,0.08415,0.99907,-0.01808,0.00280,0.03901,4.46508,0.40112,-2.05760,1.85715,0.24496,0.05669,
1573525414725487104,3.40061,0.45522,0.08185,0.99904,-0.01872,0.00526,0.03927,4.48885,0.68642,-2.11976,1.96922,0.25219,0.04531,
1573525414858797056,3.67438,0.48831,0.08951,0.99903,-0.01948,0.00527,0.03906,4.46425,0.69015,-2.20702,2.03935,0.25125,0.04724,
1573525414992116992,3.95089,0.51519,0.08264,0.99903,-0.01973,0.00854,0.03838,4.37941,1.06432,-2.22182,2.06935,0.21284,0.03138,
1573525415125416960,4.23002,0.54171,0.08966,0.99909,-0.01950,0.00808,0.03699,4.22108,1.00772,-2.19964,2.12664,0.19603,0.03671,
1573525415258737152,4.51735,0.56913,0.09636,0.99918,-0.01900,0.00788,0.03495,3.98845,0.97801,-2.14447,2.19515,0.19691,0.05002,
1573525415392027136,4.80935,0.59541,0.10420,0.99926,-0.01885,0.00837,0.03251,3.70754,1.02907,-2.12765,2.21705,0.18825,0.05231,
1573525415525357056,5.09215,0.61736,0.10923,0.99935,-0.01878,0.00836,0.02947,3.35899,1.02108,-2.12363,2.24408,0.16157,0.04762,
1573525415658637056,5.33382,0.63235,0.10762,0.99946,-0.01840,0.00882,0.02567,2.92299,1.06448,-2.08242,2.28554,0.12420,0.04012,
1573525415791917056,5.57576,0.64036,0.10681,0.99958,-0.01710,0.01016,0.02120,2.41002,1.20500,-1.93505,2.29234,0.09152,0.04094,
1573525415925197056,5.86985,0.65054,0.11315,0.99966,-0.01747,0.00985,0.01653,1.87486,1.16125,-1.98324,2.34195,0.06323,0.04004,
