1573525413.185647,0.572396,0.138383,0.022330
1573525413.190627,0.527233,0.101639,0.018967
1573525413.195607,0.446482,0.112935,-0.016696
1573525413.200587,0.436900,0.162274,-0.033131
1573525413.205567,0.465247,0.176620,-0.035944
1573525413.210547,0.438084,0.103565,-0.006918
1573525413.215527,0.356125,0.030328,0.033482
1573525413.220507,0.334777,0.077863,0.072816
1573525413.225487,0.457950,0.230681,0.086365
1573525413.230467,0.641677,0.337412,0.019480
1573525413.235447,0.684377,0.275534,-0.028315
1573525413.240427,0.512965,0.072755,-0.041511
1573525413.245407,0.276206,-0.092143,-0.006453
1573525413.250387,0.166659,-0.070424,0.073528
1573525413.255367,0.280345,0.080709,0.043522
1573525413.260347,0.533134,0.188939,0.012379
1573525413.265317,0.741417,0.227920,-0.010502
1573525413.270287,0.765800,0.265292,-0.060102
1573525413.275267,0.592299,0.265929,-0.025340
1573525413.280257,0.347891,0.165011,0.024179
1573525413.285237,0.208855,0.001262,0.053961
1573525413.290217,0.281649,-0.095598,0.014531
1573525413.295197,0.487022,-0.099477,-0.012125
1573525413.300177,0.619026,-0.023215,-0.031493
1573525413.305157,0.574231,0.123115,-0.081300
1573525413.310137,0.414305,0.250667,-0.068137
1573525413.315117,0.274530,0.272406,0.002535
1573525413.320097,0.269805,0.174363,0.081189
1573525413.325077,0.392835,0.049037,0.098526
1573525413.330057,0.532976,0.001948,0.058341
1573525413.335037,0.590860,0.049630,0.046153
1573525413.340017,0.557208,0.148089,0.007342
1573525413.344997,0.472844,0.204890,-0.092354
1573525413.349977,0.403076,0.151166,-0.097345
1573525413.354957,0.401350,0.017179,-0.044773
1573525413.359937,0.461092,-0.103406,-0.014309
1573525413.364917,0.534760,-0.084127,-0.010227
1573525413.369897,0.583967,0.098750,0.017204
1573525413.374877,0.597339,0.311251,-0.003797
1573525413.379857,0.554622,0.355241,-0.049292
1573525413.384837,0.468480,0.195105,-0.020381
1573525413.389817,0.378245,-0.023399,-0.022047
1573525413.394787,0.345681,-0.146177,0.018727
1573525413.399757,0.391221,-0.076837,0.074039
1573525413.404747,0.476869,0.101048,0.082590
1573525413.409727,0.571034,0.202893,0.055328
1573525413.414707,0.627157,0.195366,-0.013151
1573525413.419687,0.582631,0.174145,-0.053310
1573525413.424667,0.437296,0.169530,-0.039632
1573525413.429647,0.304578,0.078740,-0.012772
1573525413.434627,0.298479,-0.106576,0.018732
1573525413.439607,0.436277,-0.202716,0.012558
1573525413.444587,0.619289,-0.072497,-0.020356
1573525413.449567,0.706881,0.185875,-0.059025
1573525413.454547,0.616203,0.338482,-0.042282
1573525413.459527,0.412985,0.291050,0.033161
1573525413.464507,0.281152,0.115325,0.087024
1573525413.469487,0.324266,-0.037990,0.113270
1573525413.474467,0.473315,-0.025989,0.068985
1573525413.479447,0.596024,0.138296,0.074397
