        time,ref_pose_x,ref_pose_y,ref_pose_z,        ref_roll,ref_pitch,ref_yaw,        algo_pose_x,algo_pose_y,algo_pose_z,        algo_roll,algo_pitch,algo_yaw,        align_pose_x,align_pose_y,align_pose_z,        align_roll,align_pitch,align_yaw,,        align_pose_x,align_pose_y,align_pose_z
1.40E+12,4.638162,-1.815817,0.689073,-174.1227749,-61.35191001,155.4917967,0.103545967,0.086160834,-0.052635922,-7.341326316,-9.994668189,1.863735568,4.638162,-1.815817,0.689073,-174.1227749,-61.35191001,155.4917967,,4.638162,-1.815817,0.689073
1.40E+12,4.642317,-1.815358,0.699657,-176.9809243,-61.54738908,158.95099,0.113055435,0.085736819,-0.060870109,-6.871849369,-10.14303784,0.207749478,4.628652532,-1.816241015,0.697307187,-173.653298,-61.50027966,153.8358107,,4.647671468,-1.816241015,0.680838813
1.40E+12,4.640542,-1.813174,0.742714,-177.57353,-62.01454424,159.9019644,0.155688876,0.083738742,-0.072073605,-6.539851401,-9.778768348,-0.322647925,4.586019091,-1.818239092,0.708510683,-173.3213,-61.13601017,153.3054132,,4.690304909,-1.818239092,0.669635317
1.40E+12,4.63603,-1.809537,0.800072,-177.5814597,-63.62989648,159.9244247,0.212565244,0.081508619,-0.087519493,-6.473673989,-8.191808074,-0.58339191,4.529142723,-1.820469215,0.723956571,-173.2551226,-59.5490499,153.0446693,,4.747181277,-1.820469215,0.654189429
1.40E+12,4.629793,-1.804637,0.862069,-177.7087497,-66.20277059,159.9704235,0.273848707,0.079367684,-0.10046899,-6.522319149,-5.679642895,-1.02936976,4.46785926,-1.82261015,0.736906068,-173.3037677,-57.03688472,152.5986914,,4.80846474,-1.82261015,0.641239932
1.40E+12,4.624456,-1.799716,0.923626,-177.3896235,-69.02082513,159.6564798,0.334692677,0.077964006,-0.116095332,-6.467013476,-2.909157998,-1.382578173,4.40701529,-1.824013828,0.75253241,-173.2484621,-54.26639982,152.245483,,4.86930871,-1.824013828,0.62561359
1.40E+12,4.628783,-1.798197,0.979424,-176.3280802,-71.26558406,158.3665094,0.384325885,0.07764554,-0.129175281,-6.615448101,-0.599772103,-1.358726517,4.357382082,-1.824332294,0.765612359,-173.3968967,-51.95701393,152.2693347,,4.918941918,-1.824332294,0.612533641
1.40E+12,4.627604,-1.794285,1.005275,-175.8528468,-72.6469621,157.5981125,0.407402849,0.079321879,-0.135115966,-6.867016437,0.816338789,-1.410748919,4.334305118,-1.822655955,0.771553044,-173.648465,-50.54090303,152.2173123,,4.942018882,-1.822655955,0.606592956
1.40E+12,4.626201,-1.790791,0.958711,-175.9511044,-71.26216839,157.6643879,0.363488728,0.085559646,-0.118271327,-6.911407656,-0.531178174,-1.186485616,4.378219239,-1.816418187,0.754708405,-173.6928562,-51.88842,152.4415756,,4.898104761,-1.816418187,0.623437595
1.40E+12,4.626909,-1.792359,0.905987,-176.6775347,-69.90859215,158.5622684,0.313803952,0.089201762,-0.103146955,-6.795744362,-1.940768868,-1.267703725,4.427904015,-1.812776072,0.739584033,-173.577193,-53.29801069,152.3603574,,4.848419985,-1.812776072,0.638561967
1.40E+12,4.628704,-1.796927,0.848892,-176.1004891,-68.32092095,158.4421363,0.257713774,0.089392187,-0.088304959,-6.36417889,-3.482713683,-0.953002991,4.483994193,-1.812585647,0.724742037,-173.1456275,-54.83995551,152.6750582,,4.792329807,-1.812585647,0.653403963
1.40E+12,4.630693,-1.803164,0.791048,-175.1128324,-65.92167273,157.7847511,0.199967638,0.088381617,-0.071837004,-6.050684237,-5.746119548,-0.261991257,4.541740329,-1.813596217,0.708274082,-172.8321328,-57.10336137,153.3660699,,4.734583671,-1.813596217,0.669871918
1.40E+12,4.633934,-1.809455,0.73636,-174.1089417,-63.96098769,156.9239795,0.147589617,0.08633091,-0.05873167,-5.914370828,-7.548243275,0.491474155,4.59411835,-1.815646924,0.695168748,-172.6958194,-58.9054851,154.1195353,,4.68220565,-1.815646924,0.682977252
1.40E+12,4.635776,-1.814168,0.698114,-173.6414689,-62.92495499,156.8230948,0.110419621,0.085204201,-0.050441515,-5.591986198,-8.539248428,0.74502112,4.631288346,-1.816773633,0.686878593,-172.3734348,-59.89649025,154.3730823,,4.645035654,-1.816773633,0.691267407
1.40E+12,4.637736,-1.81545,0.685514,-175.5082513,-62.15007894,158.7408546,0.098413231,0.084959112,-0.048001958,-5.654797781,-9.474860223,0.026020036,4.643294736,-1.817018722,0.684439036,-172.4362464,-60.83210205,153.6540812,,4.633029264,-1.817018722,0.693706964
1.40E+12,4.63762,-1.814467,0.705423,-176.2006531,-61.46470036,159.621429,0.11771168,0.084291968,-0.053800492,-5.519933569,-10.24112456,-0.255683561,4.623996287,-1.817685866,0.69023757,-172.3013822,-61.59836639,153.3723776,,4.652327713,-1.817685866,0.68790843
1.40E+12,4.635914,-1.811737,0.75248,-176.4916663,-61.93332765,159.8665284,0.163257954,0.082270824,-0.066668882,-5.558125039,-9.814238279,-0.434224669,4.578450013,-1.819707009,0.70310596,-172.3395736,-61.1714801,153.1938365,,4.697873987,-1.819707009,0.67504004
1.40E+12,4.631163,-1.804926,0.813834,-178.661577,-63.29618198,160.9662373,0.224053603,0.081983022,-0.080683529,-6.640143473,-8.575865228,-1.136623004,4.517654364,-1.819994811,0.717120607,-173.4215921,-59.93310705,152.4914382,,4.758669636,-1.819994811,0.661025393
1.40E+12,4.625753,-1.799112,0.881327,179.7048348,-65.00030462,161.7001237,0.291007116,0.080043834,-0.095999525,-7.535940909,-6.964417794,-1.693236408,4.450700851,-1.821934,0.732436603,-174.3173895,-58.32165962,151.9348248,,4.825623149,-1.821934,0.645709397
1.40E+12,4.62046,-1.795582,0.949483,-178.9690858,-66.09272586,159.9076282,0.357963427,0.076177485,-0.112257591,-7.904607561,-5.788017272,-1.110023062,4.38374454,-1.825800348,0.748694669,-174.6860561,-57.14525909,152.5180381,,4.89257946,-1.825800348,0.629451331
1.40E+12,4.617215,-1.792812,1.013461,-176.8961066,-66.7954242,157.3546982,0.41941063,0.072683561,-0.129542224,-8.236448488,-4.920798039,-0.200591953,4.322297337,-1.829294273,0.765979302,-175.0178971,-56.27803986,153.4274692,,4.954026663,-1.829294273,0.612166698
