1573538002890108928,0.52708,-0.00690,-0.00109,0.99993,0.01084,0.00555,0.00083,0.10171,0.63444,1.24260,0.77236,-0.01365,-0.01182,
1573538003023388928,0.63361,-0.01206,-0.00081,0.99993,0.01081,0.00527,0.00078,0.09542,0.60236,1.23940,0.86419,-0.00802,-0.01302,
1573538003156668928,0.75376,-0.01213,-0.00329,0.99994,0.01009,0.00505,0.00105,0.12638,0.57730,1.15653,0.96651,0.00848,-0.02361,
1573538003289948672,0.88862,-0.01264,-0.00775,0.99994,0.00918,0.00534,0.00102,0.12207,0.61116,1.05293,1.07704,0.00264,-0.03209,
1573538003423228672,1.03688,-0.01416,-0.01269,0.99995,0.00845,0.00593,0.00105,0.12642,0.67842,0.96941,1.18518,-0.01988,-0.02231,
1573538003556508672,1.20139,-0.01707,-0.01722,0.99994,0.00831,0.00659,0.00097,0.11756,0.75400,0.95270,1.29429,-0.02642,-0.02245,
1573538003689788928,1.37631,-0.02087,-0.02273,0.99994,0.00800,0.00716,0.00102,0.12319,0.81990,0.91779,1.39097,-0.01619,-0.02851,
1573538003823068928,1.56774,-0.02140,-0.03095,0.99995,0.00643,0.00795,0.00101,0.12119,0.90989,0.73760,1.51420,0.01137,-0.04056,
1573538003956338944,1.77521,-0.02094,-0.03994,0.99995,0.00450,0.00896,0.00113,0.13415,1.02573,0.51642,1.65076,-0.01690,-0.05203,
1573538004089618688,2.01107,-0.02658,-0.04711,0.99995,0.00384,0.00970,0.00086,0.10250,1.11107,0.44112,1.78462,-0.06358,-0.03231,
1573538004222898688,2.23964,-0.02960,-0.06145,0.99992,0.00428,0.01171,0.00045,0.05746,1.34129,0.49119,1.90339,-0.06121,-0.03000,
1573538004356178688,2.50705,-0.03649,-0.06785,0.99993,0.00417,0.01151,-0.00006,179.99820,178.68077,-179.52217,2.07712,-0.05481,-0.05471,
1573538004489458688,2.79739,-0.04325,-0.07617,0.99992,0.00398,0.01203,-0.00029,179.97223,178.62185,-179.54458,2.25668,-0.07959,-0.05075,
1573538004622738944,3.09571,-0.04828,-0.08591,0.99989,0.00344,0.01414,-0.00096,179.89552,178.37898,-179.60728,2.36269,-0.09019,-0.06332,
1573538004756018944,3.41728,-0.05456,-0.10722,0.99984,0.00089,0.01763,-0.00143,179.83829,177.97973,-179.90087,2.42051,-0.03749,-0.09870,
1573538004889298944,3.74884,-0.05557,-0.13731,0.99981,-0.00363,0.01901,-0.00205,179.75670,177.82205,179.57889,2.49956,-0.04236,-0.08879,
1573538005022568704,4.09170,-0.06392,-0.15926,0.99980,-0.00432,0.01913,-0.00256,179.69650,177.80938,179.49913,2.66278,-0.10579,-0.08490,
1573538005155848704,4.45031,-0.07335,-0.18616,0.99974,-0.00367,0.02204,-0.00377,179.55797,177.47609,179.56918,2.75478,-0.07472,-0.11695,
1573538005289128704,4.81871,-0.07735,-0.21893,0.99968,-0.00433,0.02461,-0.00392,179.53857,177.18163,179.49222,2.82186,-0.04112,-0.13175,
1573538005422408704,5.19933,-0.08284,-0.24223,0.99967,-0.00304,0.02498,-0.00452,179.47339,177.13905,179.63821,2.88636,-0.09603,-0.14265,
1573538005555688960,5.59241,-0.09633,-0.25988,0.99969,0.00050,0.02432,-0.00511,179.41566,177.21295,-179.95730,2.98695,-0.14359,-0.14874,
1573538005688968960,5.99499,-0.10857,-0.26915,0.99974,0.00295,0.02176,-0.00586,179.33566,177.50442,-179.67632,3.01818,-0.06883,-0.15769,
1573538005822248704,6.40090,-0.11259,-0.28068,0.99975,0.00129,0.02132,-0.00604,179.31058,177.55596,-179.86646,3.06493,-0.03057,-0.10260,
1573538005955528704,6.81148,-0.12179,-0.28904,0.99979,0.00072,0.01987,-0.00582,179.33409,177.72252,-179.93076,3.10563,-0.11453,-0.09360,
1573538006088808704,7.23131,-0.14367,-0.29718,0.99979,0.00314,0.01907,-0.00609,179.30917,177.81235,-179.65293,3.19151,-0.15087,-0.14023,
1573538006222078720,7.66140,-0.16146,-0.30748,0.99977,0.00342,0.02001,-0.00652,179.25997,177.70436,-179.62276,3.22044,-0.05967,-0.14818,
1573538006355358720,8.08888,-0.16803,-0.32225,0.99980,0.00111,0.01875,-0.00609,179.30420,177.84999,-179.88627,3.19266,-0.03656,-0.10825,
1573538006488638976,8.52161,-0.17732,-0.32901,0.99986,-0.00064,0.01588,-0.00568,179.34795,178.18055,179.91648,3.26760,-0.08281,-0.10052,
1573538006621918976,8.96573,-0.19278,-0.33116,0.99986,-0.00026,0.01546,-0.00571,179.34457,178.22866,179.96035,3.35633,-0.10964,-0.10827,
1573538006755198720,9.41851,-0.20757,-0.33742,0.99985,0.00022,0.01636,-0.00568,179.34901,178.12558,-179.98577,3.37567,-0.11082,-0.06935,
1573538006888478720,9.86899,-0.22173,-0.34365,0.99988,0.00053,0.01426,-0.00551,179.36899,178.36609,-179.94818,3.32477,-0.10810,-0.06534,
1573538007021758720,10.31458,-0.23557,-0.35268,0.99992,0.00185,0.01117,-0.00535,179.38955,178.71905,-179.79440,3.38341,-0.10673,-0.08197,
1573538007155038720,10.77983,-0.24993,-0.36023,0.99991,0.00211,0.01223,-0.00555,179.36734,178.59735,-179.76600,3.50360,-0.10070,-0.06988,
1573538007288318976,11.25400,-0.26343,-0.36668,0.99990,0.00198,0.01257,-0.00538,179.38624,178.55788,-179.78073,3.49660,-0.10681,-0.07414,
1573538007421588992,11.72450,-0.28069,-0.37348,0.99992,0.00320,0.01115,-0.00552,179.37144,178.71982,-179.64007,3.49151,-0.10957,-0.11074,
1573538007554868736,12.19699,-0.29575,-0.38228,0.99991,0.00403,0.01155,-0.00524,179.40492,178.67412,-179.54543,3.55504,-0.07816,-0.09248,
1573538007688148736,12.68014,-0.30438,-0.39126,0.99989,0.00270,0.01351,-0.00526,179.40113,178.44992,-179.69862,3.63677,-0.05627,-0.07192,
1573538007821428736,13.17356,-0.31589,-0.40047,0.99988,0.00259,0.01465,-0.00511,179.41822,178.31954,-179.71227,3.61723,-0.09936,-0.07469,
1573538007954708736,13.65987,-0.33074,-0.41774,0.99987,0.00448,0.01452,-0.00523,179.40767,178.33346,-179.49574,3.61723,-0.09404,-0.09464,
1573538008087988736,14.14824,-0.34124,-0.43624,0.99985,0.00545,0.01558,-0.00513,179.42213,178.21109,-179.38424,3.64138,-0.06827,-0.08649,
1573538008221268992,14.64057,-0.35187,-0.45361,0.99986,0.00631,0.01460,-0.00487,179.45230,178.32398,-179.28482,3.71117,-0.10035,-0.10211,
1573538008354548736,15.13798,-0.36774,-0.47251,0.99984,0.00773,0.01500,-0.00504,179.43607,178.27688,-179.12241,3.72794,-0.09946,-0.13675,
1573538008487828736,15.64222,-0.37814,-0.48756,0.99985,0.00733,0.01487,-0.00481,179.46092,178.29153,-179.16769,3.73420,-0.02506,-0.12110,
1573538008621098752,16.14797,-0.38514,-0.49662,0.99988,0.00627,0.01359,-0.00443,179.50165,178.43976,-179.28839,3.78665,-0.06520,-0.07753,
1573538008754378752,16.65970,-0.39814,-0.50585,0.99988,0.00698,0.01322,-0.00470,179.47129,178.48120,-179.20745,3.84487,-0.09580,-0.10092,
1573538008887658752,17.17180,-0.41074,-0.51966,0.99985,0.00758,0.01504,-0.00424,179.52720,178.27240,-179.13832,3.83529,-0.07001,-0.10842,
1573538009020938752,17.68163,-0.42053,-0.53096,0.99987,0.00764,0.01400,-0.00381,179.57549,178.39205,-179.13045,3.79941,-0.05751,-0.11373,
1573538009154219008,18.18906,-0.42650,-0.54329,0.99988,0.00688,0.01323,-0.00343,179.61682,178.48092,-179.21616,3.79443,0.00573,-0.10238,
1573538009287498752,18.69423,-0.42618,-0.55304,0.99990,0.00397,0.01303,-0.00261,179.70678,178.50570,-179.54931,3.77085,0.00216,-0.07634,
1573538009420778752,19.19009,-0.43218,-0.56551,0.99989,0.00476,0.01374,-0.00177,179.80434,178.42434,-179.45694,3.76696,-0.13154,-0.10268,
1573538009554058752,19.68939,-0.45120,-0.58101,0.99987,0.00861,0.01364,-0.00104,179.89373,178.43576,-179.01508,3.74116,-0.07471,-0.12784,
1573538009687338752,20.18230,-0.45328,-0.59495,0.99987,0.00816,0.01408,0.00011,0.02618,1.61327,0.93592,3.72707,0.04261,-0.09760,
1573538009820608768,20.67655,-0.44902,-0.60777,0.99987,0.00623,0.01450,0.00156,0.18903,1.66046,0.71691,3.69079,0.04923,-0.08077,
1573538009953888768,21.16124,-0.44485,-0.61846,0.99987,0.00553,0.01465,0.00282,0.33219,1.67669,0.63867,3.67148,0.05077,-0.08447,
1573538010087168768,21.64640,-0.44172,-0.63474,0.99986,0.00562,0.01505,0.00538,0.62627,1.72168,0.65355,3.61352,0.04874,-0.11910,
1573538010220448768,22.13388,-0.44044,-0.65419,0.99983,0.00770,0.01459,0.00830,0.96439,1.66439,0.89690,3.63685,0.05174,-0.14768,
1573538010353728768,22.62102,-0.42786,-0.68371,0.99977,0.00756,0.01673,0.01109,1.28601,1.90704,0.88755,3.63637,0.15136,-0.13254,
1573538010487008768,23.09740,-0.40830,-0.70552,0.99968,0.00886,0.01852,0.01464,1.69718,2.10678,1.04729,3.60225,0.09233,-0.09606,
1573538010620288768,23.58626,-0.39951,-0.72617,0.99956,0.01245,0.01993,0.01785,2.07480,2.25838,1.46808,3.57642,0.09516,-0.07505,
1573538010753568768,24.06269,-0.37354,-0.75018,0.99949,0.01171,0.02014,0.02203,2.55317,2.27734,1.39357,3.53627,0.25387,-0.11489,
1573538010886839040,24.54825,-0.34039,-0.78766,0.99936,0.01020,0.02178,0.02642,3.05485,2.46440,1.23566,3.53184,0.24663,-0.15105,
1573538011020118784,25.01769,-0.31224,-0.83199,0.99920,0.01233,0.02284,0.03044,3.52301,2.57256,1.49293,3.49154,0.21232,-0.12408,
1573538011153398784,25.49583,-0.27358,-0.87187,0.99901,0.01404,0.02401,0.03473,4.02215,2.69426,1.70547,3.51519,0.28797,-0.16830,
1573538011286678784,25.97889,-0.23571,-0.89842,0.99877,0.01592,0.02467,0.03997,4.62966,2.75118,1.93808,3.51846,0.25131,-0.16339,
1573538011419958784,26.44822,-0.19586,-0.92621,0.99854,0.01615,0.02606,0.04444,5.14635,2.90080,1.98312,3.50169,0.33945,-0.14003,
1573538011553238784,26.91306,-0.14136,-0.95570,0.99834,0.01245,0.02669,0.04943,5.71069,2.98369,1.57829,3.44379,0.44826,-0.19399,
1573538011686518784,27.37529,-0.07784,-0.97238,0.99811,0.00810,0.02534,0.05533,6.37257,2.84802,1.08849,3.46115,0.44744,-0.18330,
1573538011819798784,27.83239,-0.01428,-0.95942,0.99784,0.00730,0.02336,0.06088,7.00612,2.62137,0.99858,3.42771,0.41748,-0.10097,
1573538011953078784,28.28409,0.05265,-0.94282,0.99753,0.00689,0.01944,0.06711,7.71595,2.16944,0.93792,3.37334,0.54322,-0.13742,
1573538012086348800,28.72847,0.13380,-0.93955,0.99718,0.00337,0.01606,0.07327,8.41269,1.80664,0.52044,3.34720,0.58336,-0.10251,
1573538012219628800,29.17062,0.21973,-0.91827,0.99672,0.00169,0.01259,0.07990,9.17073,1.42267,0.30816,3.33869,0.58036,-0.04846,
1573538012352908800,29.61556,0.30425,-0.90430,0.99623,0.00269,0.01090,0.08607,9.87981,1.21741,0.41410,3.32029,0.62938,-0.05777,
1573538012486188800,30.05220,0.39713,-0.89521,0.99572,0.00291,0.00825,0.09204,10.56559,0.91030,0.41852,3.25797,0.67545,-0.04383,
1573538012619468800,30.47464,0.49407,-0.90152,0.99518,0.00225,0.00720,0.09773,11.21909,0.79541,0.33670,3.25421,0.76142,-0.05808,
1573538012752748800,30.90600,0.60587,-0.88692,0.99466,0.00046,0.00415,0.10312,11.83843,0.46757,0.10124,3.20515,0.80089,-0.06639,
1573538012886028800,31.33380,0.70824,-0.87786,0.99416,0.00085,0.00215,0.10790,12.38840,0.23386,0.12338,3.21982,0.69856,0.03840,
1573538013019308800,31.76002,0.81029,-0.86474,0.99369,0.00155,0.00196,0.11212,12.87507,0.20346,0.20156,3.19631,0.74221,0.02200,
1573538013152578816,32.17671,0.90887,-0.86474,0.99324,0.00315,0.00161,0.11604,13.32727,0.14126,0.37937,3.11685,0.75315,0.01789,
1573538013285858816,32.59554,1.01402,-0.84716,0.99276,0.00488,-0.00204,0.12001,13.78429,-0.29872,0.52664,3.12161,0.74872,0.06036,
1573538013419138816,33.02141,1.11572,-0.83969,0.99240,0.00649,-0.00077,0.12290,14.11832,-0.17920,0.72693,3.17567,0.76362,-0.01048,
1573538013552418816,33.44500,1.22105,-0.84028,0.99203,0.00804,0.00107,0.12572,14.44527,0.00548,0.92988,3.14003,0.79356,-0.02464,
1573538013685698816,33.85847,1.32709,-0.84333,0.99166,0.00978,0.00263,0.12849,14.76747,0.15538,1.14987,3.12007,0.79974,0.02136,
1573538013818978816,34.27607,1.43993,-0.84128,0.99131,0.01059,0.00379,0.13106,15.06566,0.27144,1.25993,3.10542,0.85142,-0.02387,
1573538013952258816,34.69652,1.54513,-0.84603,0.99096,0.01367,0.00722,0.13324,15.32446,0.61133,1.66256,3.18510,0.72962,-0.01100,
1573538014085538816,35.11838,1.64341,-0.84567,0.99056,0.01918,0.01194,0.13519,15.56502,1.05778,2.36328,3.12863,0.76987,0.02733,
1573538014218818816,35.52267,1.75294,-0.84304,0.99036,0.01970,0.01229,0.13658,15.72685,1.08661,2.42885,2.97369,0.85618,0.03833,
1573538014352088576,35.90035,1.87351,-0.83738,0.99039,0.01702,0.00550,0.13716,15.77580,0.35652,2.01827,2.82175,0.94298,0.02882,
1573538014485368832,36.27556,1.99104,-0.83349,0.99052,0.01262,-0.00068,0.13678,15.72144,-0.27498,1.42222,2.92492,0.81458,0.04894,
1573538014618648832,36.65644,2.09068,-0.83261,0.99063,0.01302,-0.00156,0.13593,15.62132,-0.37944,1.45361,2.92368,0.71774,-0.00144,
1573538014751928832,37.03406,2.17960,-0.83702,0.99068,0.01563,-0.00313,0.13529,15.54330,-0.59782,1.72655,2.88063,0.65470,-0.03609,
1573538014885208832,37.41099,2.26150,-0.84555,0.99060,0.01955,-0.00572,0.13527,15.53366,-0.95191,2.13164,2.88150,0.63970,-0.04084,
1573538015018488832,37.79495,2.34926,-0.85002,0.99078,0.02127,-0.00532,0.13367,15.34816,-0.92983,2.33451,2.93833,0.72493,0.00612,
1573538015151768576,38.18186,2.44588,-0.84945,0.99092,0.01991,-0.00196,0.13295,15.27255,-0.52580,2.23219,2.91793,0.71203,0.03770,
1573538015285048832,38.57203,2.53946,-0.84497,0.99120,0.01856,0.00261,0.13102,15.05956,0.01835,2.14804,2.89345,0.76151,0.01700,
1573538015418328832,38.95092,2.64277,-0.84369,0.99150,0.01367,0.00458,0.12930,14.86458,0.31757,1.62067,2.74646,0.76592,-0.00663,
1573538015551598848,39.30976,2.74606,-0.84366,0.99172,0.00809,0.00253,0.12814,14.72575,0.16883,0.95684,2.74135,0.75527,-0.00355,
1573538015684858880,39.67284,2.83908,-0.84462,0.99194,0.00508,0.00294,0.12658,14.54530,0.26081,0.61993,2.74133,0.64944,0.01953,
1573538015818138880,40.03451,2.91436,-0.84175,0.99197,0.00810,0.00334,0.12618,14.50073,0.26291,0.96896,2.74205,0.51397,0.03305,
1573538015951418880,40.39433,2.98288,-0.84271,0.99198,0.01327,0.00398,0.12567,14.44339,0.26131,1.56558,2.74549,0.54761,-0.02031,
1573538016084698880,40.75949,3.06881,-0.85394,0.99191,0.01440,0.00604,0.12599,14.48449,0.47888,1.72480,2.74804,0.70231,-0.10133,
1573538016217978624,41.12363,3.15628,-0.86938,0.99185,0.01438,0.00892,0.12632,14.52838,0.80603,1.76406,2.76390,0.61551,-0.07527,
1573538016351258880,41.48992,3.23827,-0.87686,0.99183,0.01729,0.01095,0.12595,14.49233,0.99490,2.12407,2.70810,0.65734,-0.02982,
1573538016484538880,41.84103,3.33731,-0.87691,0.99183,0.01357,0.01049,0.12639,14.53849,0.99590,1.69475,2.59110,0.79252,0.04063,
