1573523576.997398,-0.001247,-0.001039,0.012256,0.002725,-0.032254,-0.053649,0.550498,0.013850,0.001515,0.829952,0.036815,0.002688
1573523577.156738,-0.003587,-0.002595,0.011949,0.002025,-0.032084,-0.053776,0.693090,0.024349,0.004646,0.971671,0.056253,0.005226
1573523577.251368,-0.004567,-0.003806,0.011764,0.001512,-0.031604,-0.052991,0.789722,0.032011,0.006616,1.066224,0.062832,0.004560
1573523577.316108,-0.006129,-0.004744,0.011520,0.000842,-0.031263,-0.052476,0.859550,0.037499,0.008749,1.129409,0.067326,0.005749
1573523577.345988,-0.009400,-0.007192,0.011249,0.000607,-0.030622,-0.051232,0.896556,0.040275,0.010154,1.159435,0.064446,0.005866
1573523577.470488,-0.011692,-0.009321,0.011126,0.000859,-0.030608,-0.050798,1.050324,0.048280,0.011150,1.289919,0.065073,0.008413
1573523577.505348,-0.016577,-0.012196,0.010927,0.001100,-0.029574,-0.048740,1.096809,0.049957,0.011774,1.325482,0.069016,0.014289
1573523577.599968,-0.022991,-0.015658,0.010618,0.000578,-0.029095,-0.047445,1.228859,0.057305,0.015128,1.419590,0.070025,0.026799
1573523577.664698,-0.034045,-0.020305,0.010086,-0.000080,-0.028027,-0.044328,1.320391,0.061953,0.019763,1.477242,0.079171,0.036732
1573523577.754338,-0.045477,-0.026772,0.009590,-0.001256,-0.028220,-0.042316,1.451957,0.072587,0.026352,1.564701,0.107079,0.044346
1573523577.819058,-0.058762,-0.034976,0.009070,-0.002151,-0.027625,-0.040276,1.547764,0.081297,0.032277,1.631593,0.124404,0.047541
1573523577.913688,-0.079032,-0.041305,0.008277,-0.003563,-0.027047,-0.038540,1.703828,0.093253,0.041958,1.738989,0.119065,0.040710
1573523577.998348,-0.108407,-0.047749,0.007545,-0.003805,-0.027191,-0.037673,1.851612,0.100487,0.050965,1.820799,0.089888,0.046228
1573523578.102928,-0.119110,-0.050264,0.007280,-0.003583,-0.027347,-0.037527,2.047492,0.107148,0.058268,1.897068,0.058923,0.057634
1573523578.197548,-0.146952,-0.059537,0.006702,-0.003176,-0.026834,-0.037216,2.227531,0.110255,0.068587,1.951400,0.059402,0.073495
1573523578.292168,-0.162905,-0.068337,0.006255,-0.003114,-0.026487,-0.037494,2.416967,0.117492,0.078939,2.029812,0.089287,0.077688
1573523578.411688,-0.173280,-0.078520,0.005992,-0.002695,-0.026103,-0.037880,2.670133,0.128269,0.088589,2.142935,0.090751,0.071985
1573523578.516278,-0.181096,-0.088411,0.005781,-0.002037,-0.026288,-0.038149,2.900677,0.136086,0.096668,2.241152,0.071814,0.078242
1573523578.610898,-0.186717,-0.096897,0.005623,-0.001573,-0.025809,-0.037996,3.118590,0.143293,0.103061,2.341890,0.061583,0.041483
1573523578.705518,-0.188802,-0.100512,0.005561,-0.001132,-0.025928,-0.038195,3.343484,0.149872,0.107039,2.395099,0.098527,0.063635
1573523578.859898,-0.191037,-0.106060,0.005508,-0.000255,-0.026417,-0.037596,3.720339,0.168950,0.119812,2.500761,0.121842,0.099381
1573523578.954518,-0.193170,-0.107655,0.005328,0.000021,-0.027037,-0.037269,3.961731,0.180578,0.130293,2.603650,0.117651,0.102175
1573523579.049148,-0.198839,-0.109646,0.005110,0.000483,-0.028098,-0.037762,4.211805,0.189288,0.140347,2.683950,0.107846,0.083095
1573523579.143768,-0.205403,-0.111336,0.004877,0.000830,-0.028757,-0.038612,4.469630,0.198863,0.150710,2.766006,0.116826,0.094349
1573523579.283208,-0.208342,-0.113977,0.004849,0.000523,-0.028295,-0.038566,4.860899,0.213685,0.166340,2.835368,0.135669,0.128149
1573523579.367868,-0.208851,-0.120064,0.004790,-0.000147,-0.029069,-0.038397,5.104305,0.225686,0.176433,2.886568,0.120844,0.108171
1573523579.492368,-0.208038,-0.127701,0.004654,-0.000742,-0.029408,-0.037271,5.467396,0.239993,0.187523,2.946748,0.086918,0.070169
1573523579.621848,-0.208038,-0.136306,0.004427,-0.001053,-0.029269,-0.036208,5.844890,0.252508,0.195304,2.893119,0.104388,0.058491
1573523579.716468,-0.207785,-0.142629,0.004276,-0.001749,-0.029351,-0.034763,6.117787,0.264208,0.203817,2.884375,0.147027,0.122287
1573523579.870848,-0.221955,-0.150756,0.003602,-0.001983,-0.029419,-0.033219,6.556908,0.287781,0.234657,2.836750,0.128962,0.155604
1573523579.965468,-0.241442,-0.158023,0.003078,-0.001794,-0.029241,-0.031473,6.822853,0.300685,0.255823,2.829182,0.106259,0.114582
1573523580.060098,-0.255469,-0.161972,0.002739,-0.001429,-0.028964,-0.029974,7.093888,0.312928,0.270768,2.859489,0.119455,0.084111
1573523580.169648,-0.273792,-0.166263,0.002419,-0.002394,-0.029486,-0.027622,7.413027,0.328235,0.286579,2.875526,0.153160,0.095460
1573523580.249328,-0.286323,-0.168036,0.002154,-0.003534,-0.031213,-0.025313,7.652203,0.339876,0.299819,2.882026,0.152674,0.120818
1573523580.343948,-0.294690,-0.169932,0.002060,-0.003706,-0.032132,-0.022106,7.931336,0.353025,0.315933,2.896502,0.160337,0.158579
1573523580.438568,-0.304780,-0.172719,0.001842,-0.004379,-0.031989,-0.019508,8.212157,0.368376,0.335259,2.923890,0.150253,0.163634
1573523580.568048,-0.315422,-0.178118,0.001678,-0.005528,-0.032430,-0.017105,8.600191,0.387855,0.359657,3.014109,0.137183,0.149207
1573523580.662668,-0.323011,-0.182617,0.001443,-0.005760,-0.032801,-0.015313,8.896525,0.401043,0.376379,3.095918,0.174972,0.151396
1573523580.792148,-0.331193,-0.186870,0.001243,-0.006035,-0.033444,-0.013521,9.309420,0.424002,0.400721,3.191779,0.180423,0.182015
1573523580.891748,-0.341372,-0.191027,0.000972,-0.006236,-0.034208,-0.012240,9.630838,0.444159,0.425233,3.225525,0.193154,0.203676
1573523581.011258,-0.351809,-0.195321,0.000740,-0.006104,-0.035314,-0.011841,10.022187,0.466182,0.450901,3.354731,0.160897,0.158500
1573523581.105878,-0.357950,-0.197247,0.000600,-0.006458,-0.035822,-0.011926,10.348290,0.487247,0.469399,3.526051,0.214361,0.179207
1573523581.260258,-0.374945,-0.200200,0.000277,-0.007507,-0.036091,-0.011650,10.907916,0.529239,0.511574,3.689491,0.247114,0.250397
1573523581.295118,-0.392045,-0.199561,0.000200,-0.008118,-0.037147,-0.011774,11.036632,0.542729,0.527560,3.720579,0.240454,0.261725
1573523581.389738,-0.395940,-0.197866,0.000208,-0.009025,-0.037042,-0.011363,11.397155,0.564196,0.551886,3.815135,0.209612,0.213884
1573523581.544118,-0.397734,-0.179712,0.000756,-0.009619,-0.036538,-0.011387,12.004298,0.608050,0.582583,4.013015,0.269970,0.208997
1573523581.643728,-0.400793,-0.161785,0.001164,-0.010634,-0.035911,-0.010786,12.413172,0.640247,0.607312,4.132106,0.282864,0.247775
1573523581.798088,-0.395888,-0.154070,0.001554,-0.010932,-0.034937,-0.010530,13.051324,0.679554,0.639955,4.165469,0.298973,0.234731
1573523581.892718,-0.379585,-0.136795,0.002296,-0.011057,-0.033998,-0.010492,13.457195,0.711146,0.651915,4.250019,0.360430,0.259018
1573523582.032158,-0.353132,-0.115077,0.003319,-0.011334,-0.034161,-0.010804,14.055682,0.759619,0.670231,4.314703,0.327569,0.248608
1573523582.146698,-0.338054,-0.103366,0.003938,-0.011084,-0.033583,-0.010042,14.550489,0.791363,0.683322,4.370338,0.275073,0.175413
1573523582.211418,-0.328686,-0.088556,0.004335,-0.011811,-0.033056,-0.008921,14.833761,0.804618,0.688331,4.405249,0.274734,0.164422
1573523582.365808,-0.326563,-0.074596,0.004674,-0.011315,-0.032364,-0.008726,15.518542,0.848882,0.715618,4.439003,0.348144,0.234454
1573523582.460428,-0.324415,-0.070477,0.004815,-0.011523,-0.032186,-0.007186,15.938320,0.880652,0.737719,4.445755,0.412284,0.279210
1573523582.555048,-0.320390,-0.074059,0.004886,-0.011635,-0.032834,-0.006256,16.363372,0.918782,0.759252,4.507366,0.420675,0.245449
1573523582.649668,-0.316535,-0.084617,0.004700,-0.010928,-0.033960,-0.006245,16.793816,0.954189,0.777150,4.555664,0.346002,0.196903
1573523582.744288,-0.308060,-0.095778,0.004672,-0.010692,-0.035360,-0.005886,17.225111,0.981631,0.786610,4.538373,0.280706,0.159049
1573523582.838908,-0.303442,-0.104269,0.004466,-0.010128,-0.036993,-0.005179,17.656275,1.008398,0.801139,4.536469,0.347167,0.204081
1573523582.968398,-0.299567,-0.106838,0.004561,-0.009201,-0.037707,-0.005569,18.247025,1.060525,0.827340,4.578055,0.420069,0.271747
1573523583.063018,-0.307479,-0.111699,0.004299,-0.008962,-0.037545,-0.005838,18.674659,1.104936,0.859431,4.598469,0.414239,0.247383
1573523583.187518,-0.322364,-0.120206,0.003984,-0.008991,-0.037240,-0.005898,19.243212,1.154990,0.894511,4.592602,0.342173,0.164752
1573523583.272188,-0.338429,-0.135183,0.003553,-0.009541,-0.037010,-0.006134,19.624787,1.186323,0.920164,4.598875,0.328764,0.165638
1573523583.411638,-0.353673,-0.155666,0.003132,-0.009785,-0.037035,-0.006260,20.259923,1.242459,0.960632,4.607940,0.414401,0.273702
1573523583.506248,-0.356895,-0.163278,0.003020,-0.010287,-0.036091,-0.005766,20.695653,1.284186,0.989612,4.591466,0.423542,0.299071
1573523583.600868,-0.362992,-0.180781,0.002508,-0.010952,-0.035469,-0.005687,21.124702,1.322276,1.023568,4.602811,0.371404,0.258639
1573523583.735328,-0.370856,-0.216430,0.001442,-0.011908,-0.035300,-0.006000,21.738310,1.369242,1.065167,4.612542,0.374654,0.203670
1573523583.849878,-0.370396,-0.235904,0.001058,-0.011407,-0.034766,-0.006126,22.261358,1.415669,1.090026,4.598448,0.406878,0.242240
1573523583.944498,-0.382721,-0.243613,0.000701,-0.010726,-0.034007,-0.005861,22.694970,1.458470,1.125327,4.627899,0.399403,0.262509
1573523584.039118,-0.392586,-0.240471,0.000793,-0.010548,-0.033619,-0.005452,23.133779,1.499982,1.156765,4.647304,0.421047,0.284782
1573523584.198488,-0.395645,-0.228137,0.001133,-0.010781,-0.034058,-0.005211,23.882765,1.566778,1.201441,4.593199,0.349826,0.273171
1573523584.293108,-0.404376,-0.186672,0.001962,-0.010823,-0.035981,-0.004087,24.347029,1.602507,1.229196,4.588312,0.339704,0.270443
1573523584.387718,-0.410748,-0.161083,0.002422,-0.011103,-0.035761,-0.003191,24.795042,1.636181,1.259598,4.622619,0.413902,0.310656
1573523584.547088,-0.420894,-0.142699,0.002900,-0.011447,-0.035757,-0.001793,25.526427,1.708992,1.310498,4.645682,0.415809,0.258419
1573523584.641708,-0.424396,-0.135061,0.002978,-0.012338,-0.034973,-0.000517,25.963660,1.744798,1.340398,4.643367,0.440457,0.290941
