1573523577959627776,1.78176,0.09415,0.05406,0.99986,-0.01665,0.00154,-0.00040,
1573523578059547904,1.96718,0.10389,0.06419,0.99986,-0.01668,0.00139,-0.00044,
1573523578159468032,2.15885,0.10108,0.05528,0.99988,-0.01569,0.00127,-0.00029,
1573523578359318016,2.56144,0.11575,0.07294,0.99989,-0.01461,0.00029,-0.00002,
1573523578559157760,3.00050,0.12879,0.07786,0.99990,-0.01419,0.00044,0.00025,
1573523578659077888,3.23535,0.13390,0.08151,0.99991,-0.01337,0.00111,0.00054,
1573523578858927872,3.71753,0.15428,0.09292,0.99990,-0.01424,-0.00118,0.00050,
1573523578958848000,3.97460,0.15705,0.09092,0.99989,-0.01459,-0.00214,0.00086,
1573523579158697728,4.51366,0.17482,0.10064,0.99991,-0.01349,-0.00194,0.00065,
1573523579258617856,4.79186,0.18499,0.10816,0.99991,-0.01322,-0.00185,0.00110,
1573523579458467840,5.36690,0.20434,0.12047,0.99991,-0.01287,-0.00204,0.00137,
1573523579558377984,5.65938,0.20963,0.12276,0.99993,-0.01156,-0.00177,0.00156,
1573523579758217728,6.24264,0.23353,0.14454,0.99993,-0.01104,-0.00302,0.00167,
1573523579858137856,6.53377,0.24035,0.15038,0.99993,-0.01088,-0.00334,0.00198,
1573523580057967872,7.11340,0.25904,0.17458,0.99994,-0.00907,-0.00526,0.00251,
1573523580157888000,7.40465,0.26469,0.16976,0.99995,-0.00850,-0.00439,0.00255,
1573523580357708032,7.99448,0.29247,0.19240,0.99994,-0.00849,-0.00573,0.00318,
1573523580457627904,8.28783,0.29918,0.19746,0.99993,-0.00799,-0.00775,0.00352,
1573523580657457920,8.88953,0.32616,0.21956,0.99993,-0.00656,-0.00889,0.00475,
1573523580857277952,9.52413,0.35880,0.25111,0.99991,-0.00710,-0.00995,0.00579,
1573523581057117952,10.18728,0.39539,0.27683,0.99984,-0.00699,-0.01474,0.00699,
1573523581157038080,10.54300,0.40932,0.27588,0.99983,-0.00808,-0.01453,0.00769,
1573523581356907776,11.28568,0.45012,0.29853,0.99985,-0.00936,-0.01196,0.00888,
1573523581556748032,12.06400,0.48781,0.30056,0.99985,-0.00964,-0.01013,0.01026,
1573523581756608000,12.88900,0.52877,0.31751,0.99986,-0.01000,-0.00592,0.01210,
1573523581956437760,13.73250,0.58039,0.33930,0.99982,-0.01203,-0.00625,0.01329,
1573523582156278016,14.59799,0.63112,0.35857,0.99982,-0.01052,-0.00549,0.01498,
1573523582356098048,15.48158,0.67773,0.36941,0.99982,-0.00701,-0.00520,0.01703,
1573523582555928064,16.36951,0.75358,0.41110,0.99976,-0.01017,-0.00716,0.01807,
1573523582755728128,17.26915,0.81975,0.44687,0.99975,-0.00753,-0.00709,0.01970,
1573523582955537920,18.17061,0.88701,0.48267,0.99974,-0.00551,-0.00838,0.02053,
1573523583155367936,19.07977,0.95986,0.52415,0.99973,-0.00451,-0.00809,0.02129,
1573523583455107840,20.45918,1.06767,0.58468,0.99972,-0.00377,-0.00904,0.02140,
1573523583754947840,21.85921,1.18258,0.65382,0.99968,-0.00810,-0.01024,0.02157,
1573523583954808064,22.78606,1.25542,0.68892,0.99967,-0.00878,-0.01092,0.02175,
1573523584254617856,24.15986,1.35858,0.74160,0.99970,-0.00417,-0.00853,0.02260,
1573523584454478080,25.05458,1.41507,0.75451,0.99971,0.00041,-0.00872,0.02249,
1573523584654377984,25.96488,1.47826,0.75222,0.99972,0.00130,-0.00567,0.02280,
1573523584854227968,26.88048,1.53143,0.76686,0.99970,0.00616,-0.00244,0.02356,
1573523585054097920,27.79597,1.58822,0.78515,0.99970,0.00772,-0.00153,0.02316,
1573523585154018048,28.25340,1.61734,0.78785,0.99971,0.00604,-0.00229,0.02335,
1573523585353858048,29.16927,1.68379,0.81843,0.99971,0.00413,-0.00485,0.02307,
1573523585453797888,29.63142,1.71180,0.82542,0.99971,0.00346,-0.00576,0.02327,
1573523585553727744,30.08528,1.74399,0.83555,0.99971,0.00254,-0.00603,0.02313,
1573523585653647872,30.53777,1.78439,0.84550,0.99970,-0.00008,-0.00704,0.02326,
1573523585753568000,30.98911,1.81109,0.84557,0.99970,0.00116,-0.00642,0.02353,
1573523585853487872,31.43962,1.84274,0.85647,0.99970,0.00208,-0.00535,0.02387,
1573523585953408000,31.88585,1.87191,0.85982,0.99970,0.00228,-0.00549,0.02389,
1573523586053327872,32.32968,1.91396,0.88112,0.99968,0.00094,-0.00700,0.02444,
1573523586153257728,32.76844,1.95008,0.89442,0.99967,0.00037,-0.00795,0.02433,
1573523586253177856,33.20801,1.98293,0.90368,0.99968,0.00081,-0.00761,0.02420,
1573523586353097984,33.64145,2.01037,0.91154,0.99964,0.00315,-0.00845,0.02527,
1573523586453017856,34.07528,2.04350,0.92143,0.99963,0.00283,-0.00939,0.02536,
1573523586552937984,34.51326,2.08779,0.93924,0.99964,0.00006,-0.00856,0.02548,
1573523586652858112,34.94888,2.12173,0.95101,0.99963,-0.00137,-0.00771,0.02604,
1573523586752787712,35.37928,2.16044,0.96812,0.99961,-0.00109,-0.00762,0.02670,
1573523586852707840,35.80598,2.19003,0.98205,0.99959,0.00103,-0.00921,0.02719,
1573523586952627968,36.23087,2.21982,0.99737,0.99957,0.00271,-0.00983,0.02754,
1573523587052547840,36.65312,2.25345,1.01111,0.99957,0.00274,-0.00963,0.02749,
1573523587152467968,37.06697,2.29031,1.02117,0.99957,0.00203,-0.00930,0.02781,
1573523587252388096,37.48450,2.33176,1.03249,0.99955,-0.00019,-0.00892,0.02863,
1573523587352317696,37.90030,2.37207,1.04292,0.99954,-0.00078,-0.00848,0.02925,
1573523587452237824,38.31587,2.41165,1.05624,0.99949,-0.00114,-0.00770,0.03087,
1573523587552157952,38.73398,2.44861,1.06447,0.99941,0.00078,-0.00705,0.03369,
1573523587652077824,39.14769,2.49484,1.07841,0.99925,0.00263,-0.00582,0.03816,
1573523587751997952,39.55955,2.54526,1.08439,0.99903,0.00449,-0.00479,0.04356,
1573523587851918080,39.95936,2.61335,1.08945,0.99876,0.00344,-0.00368,0.04948,
1573523587951847680,40.36687,2.70027,1.09925,0.99837,0.00107,-0.00256,0.05702,
1573523588051767808,40.76095,2.79526,1.11382,0.99781,-0.00073,-0.00181,0.06612,
1573523588151707904,41.15150,2.89559,1.13071,0.99709,-0.00047,-0.00192,0.07618,
1573523588251628032,41.53639,3.00435,1.14514,0.99607,0.00148,-0.00309,0.08851,
1573523588351547904,41.91925,3.12922,1.15861,0.99466,0.00309,-0.00417,0.10305,
1573523588451448064,42.29836,3.27281,1.16881,0.99295,0.00403,-0.00507,0.11832,
1573523588551377920,42.67409,3.44028,1.17725,0.99095,0.00191,-0.00608,0.13405,
1573523588651297792,43.04695,3.62723,1.18491,0.98851,-0.00171,-0.00565,0.15101,
1573523588751237888,43.41173,3.82630,1.19575,0.98573,-0.00375,-0.00448,0.16826,
1573523588851158016,43.76877,4.03676,1.20893,0.98255,-0.00427,-0.00366,0.18594,
1573523588951077888,44.13297,4.26178,1.20809,0.97876,-0.00528,-0.00208,0.20492,
1573523589050998016,44.48969,4.50170,1.20064,0.97440,-0.00733,-0.00085,0.22468,
1573523589150928128,44.83030,4.75956,1.19053,0.96957,-0.01015,0.00141,0.24460,
1573523589250847744,45.16123,5.02603,1.16465,0.96441,-0.01289,0.00404,0.26405,
1573523589350767872,45.46829,5.30969,1.16712,0.95902,-0.01402,0.00400,0.28295,
1573523589450688000,45.76099,5.60291,1.16346,0.95333,-0.01667,0.00424,0.30145,
1573523589550607872,46.05173,5.89419,1.14969,0.94763,-0.01773,0.00664,0.31881,
1573523589650537984,46.32822,6.19191,1.13843,0.94175,-0.01892,0.00812,0.33568,
1573523589750458112,46.59101,6.50098,1.13667,0.93559,-0.01773,0.00902,0.35253,
1573523589850377728,46.83971,6.81643,1.12896,0.92906,-0.01745,0.00944,0.36939,
1573523589950297856,47.06888,7.14221,1.13147,0.92234,-0.01671,0.00811,0.38593,
1573523590050217984,47.28790,7.48440,1.13652,0.91541,-0.01705,0.00572,0.40211,
1573523590150137856,47.49441,7.83974,1.14453,0.90814,-0.01822,0.00274,0.41825,
1573523590250057984,47.69122,8.19392,1.14445,0.90053,-0.01913,0.00249,0.43436,
1573523590349988096,47.87762,8.55929,1.14911,0.89278,-0.01992,0.00331,0.45003,
1573523590449907968,48.05492,8.92860,1.15125,0.88498,-0.01963,0.00364,0.46521,
1573523590549827840,48.21853,9.29883,1.15118,0.87698,-0.01907,0.00321,0.48013,
1573523590649747968,48.35982,9.65796,1.14894,0.86867,-0.01931,0.00255,0.49501,
1573523590749667840,48.48500,10.02239,1.14924,0.86016,-0.01979,0.00248,0.50963,
1573523590849587968,48.60074,10.39145,1.14737,0.85159,-0.02048,0.00353,0.52380,
1573523590949518080,48.70464,10.75285,1.14137,0.84324,-0.02024,0.00358,0.53715,
1573523591049437952,48.79547,11.12360,1.13897,0.83434,-0.01906,0.00138,0.55092,
1573523591149357824,48.87562,11.50659,1.14111,0.82479,-0.01842,-0.00035,0.56514,
1573523591249277952,48.94824,11.89096,1.14266,0.81561,-0.01895,0.00183,0.57829,
1573523591349197824,49.00488,12.28076,1.14476,0.80599,-0.02085,0.00309,0.59155,
1573523591449117952,49.04617,12.67040,1.14289,0.79593,-0.01995,0.00214,0.60506,
1573523591549048064,49.07858,13.06495,1.13872,0.78582,-0.01947,0.00133,0.61814,
1573523591648947968,49.10154,13.45972,1.13576,0.77537,-0.01842,0.00243,0.63123,
1573523591748868096,49.11039,13.85403,1.13553,0.76478,-0.01833,0.00282,0.64403,
1573523591848787968,49.10580,14.24294,1.13676,0.75515,-0.01881,0.00292,0.65528,
1573523591948707840,49.09660,14.64068,1.13447,0.74607,-0.01854,0.00255,0.66561,
1573523592048607744,49.07819,15.03306,1.13109,0.73775,-0.01949,0.00070,0.67479,
1573523592148527872,49.05312,15.44309,1.12708,0.73024,-0.02054,-0.00053,0.68288,
1573523592248457984,49.02907,15.85291,1.12421,0.72287,-0.02023,0.00022,0.69068,
1573523592348357888,49.00715,16.27564,1.11949,0.71614,-0.01892,0.00299,0.69770,
1573523592448207872,48.97098,16.69724,1.11736,0.70968,-0.01795,0.00443,0.70428,
1573523592548107776,48.93064,17.12830,1.11646,0.70371,-0.01763,0.00460,0.71025,
1573523592648007936,48.87244,17.56421,1.11794,0.69862,-0.01822,0.00364,0.71525,
1573523592747927808,48.81591,18.00390,1.11355,0.69394,-0.01942,0.00075,0.71977,
1573523592847857920,48.74459,18.45282,1.12068,0.68964,-0.01995,-0.00188,0.72388,
1573523593047697920,48.63089,19.35621,1.12346,0.68280,-0.01729,0.00003,0.73040,
1573523593147617792,48.56733,19.81427,1.12621,0.67951,-0.01671,0.00098,0.73347,
1573523593247537920,48.49165,20.27251,1.12838,0.67733,-0.01685,-0.00015,0.73548,
1573523593447407872,48.35627,21.16128,1.13691,0.67398,-0.01885,-0.00157,0.73850,
1573523593547328000,48.29590,21.60609,1.13848,0.67270,-0.01912,-0.00019,0.73967,
1573523593647247872,48.23976,22.03950,1.13644,0.67200,-0.01846,0.00218,0.74032,
1573523593747167744,48.18964,22.47575,1.13276,0.67126,-0.01662,0.00500,0.74102,
1573523593847067904,48.13014,22.91505,1.13093,0.67069,-0.01665,0.00535,0.74154,
1573523593946987776,48.06543,23.36263,1.13414,0.67018,-0.01707,0.00513,0.74199,
1573523594146838016,47.93172,24.23160,1.14244,0.66917,-0.01604,0.00276,0.74293,
1573523594346678016,47.79901,25.10654,1.14904,0.66823,-0.01580,0.00084,0.74379,
1573523594446597888,47.73185,25.55039,1.15000,0.66808,-0.01643,0.00067,0.74391,
1573523594546517760,47.66494,25.99879,1.15127,0.66757,-0.01663,0.00054,0.74436,
1573523594746368000,47.53982,26.86738,1.15546,0.66762,-0.01717,0.00150,0.74430,
1573523594846287872,47.47012,27.31527,1.15839,0.66770,-0.01882,0.00067,0.74419,
1573523594946208000,47.40079,27.75771,1.16072,0.66806,-0.01969,-0.00066,0.74385,
1573523595146047744,47.28211,28.64603,1.16256,0.66914,-0.01843,0.00108,0.74291,
1573523595245977856,47.21976,29.09891,1.16174,0.66958,-0.01841,0.00176,0.74251,
1573523595445817856,47.09761,29.97792,1.16805,0.67095,-0.01889,0.00053,0.74126,
1573523595545737984,47.03576,30.42478,1.17147,0.67124,-0.01959,-0.00006,0.74098,
1573523595745577728,46.92827,31.30567,1.16876,0.67207,-0.01802,0.00135,0.74027,
1573523595845507840,46.86532,31.75100,1.17166,0.67250,-0.01785,0.00155,0.73988,
1573523595945427968,46.80809,32.20110,1.17066,0.67275,-0.01817,0.00263,0.73964,
1573523596145267968,46.68742,33.08545,1.17644,0.67373,-0.01986,0.00188,0.73871,
1573523596345218048,46.57351,33.97347,1.18061,0.67415,-0.01820,0.00140,0.73837,
1573523596445147904,46.52120,34.41696,1.18008,0.67397,-0.01716,0.00227,0.73856,
1573523596545068032,46.46486,34.86227,1.17948,0.67362,-0.01694,0.00204,0.73888,
1573523596644987904,46.40572,35.30821,1.18106,0.67374,-0.01720,0.00175,0.73877,
1573523596744907776,46.34758,35.75373,1.18276,0.67368,-0.01742,0.00160,0.73882,
1573523596844827904,46.29248,36.20021,1.18469,0.67348,-0.01704,0.00286,0.73900,
1573523596944768000,46.23883,36.64103,1.18488,0.67329,-0.01672,0.00389,0.73918,
1573523597044698112,46.17704,37.07746,1.18534,0.67330,-0.01698,0.00307,0.73917,
