1573523577.002378,0.999375,0.183712,-0.032143
1573523577.007358,0.941542,0.120626,-0.076023
1573523577.012338,0.792074,0.081825,-0.013408
1573523577.017318,0.672357,0.068665,0.067697
1573523577.022298,0.667750,0.061628,0.105681
1573523577.027278,0.804831,0.071563,0.057248
1573523577.032258,1.015674,0.148539,-0.035683
1573523577.037238,1.125980,0.234503,-0.101133
1573523577.042218,1.018824,0.180520,-0.071262
1573523577.047198,0.805051,-0.003647,0.031759
1573523577.052178,0.677617,-0.120242,0.083437
1573523577.057158,0.705490,-0.057280,0.071660
1573523577.062138,0.857803,0.115124,0.040772
1573523577.067118,1.026303,0.249572,-0.042683
1573523577.072098,1.082254,0.216553,-0.102724
1573523577.077078,0.973989,0.086834,-0.066618
1573523577.082058,0.817279,0.051507,0.052901
1573523577.087038,0.733008,0.108565,0.114678
1573523577.092018,0.746894,0.124547,0.093641
1573523577.096998,0.866570,0.125705,0.074525
1573523577.101978,1.036953,0.212584,-0.006517
1573523577.106958,1.088812,0.300103,-0.061320
1573523577.111938,0.944316,0.243835,-0.011492
1573523577.116918,0.744962,0.089169,0.067786
1573523577.121898,0.675419,-0.010171,0.085601
1573523577.126878,0.779899,0.019450,0.048067
1573523577.131858,0.968870,0.135398,-0.002426
1573523577.136838,1.120980,0.231488,-0.098937
1573523577.141818,1.115950,0.192927,-0.130678
1573523577.146798,0.984766,0.045484,-0.077403
1573523577.151768,0.886944,-0.054072,-0.005131
1573523577.156738,0.878546,-0.023783,0.024745
1573523577.161728,0.936405,0.088297,0.016256
1573523577.166708,1.029430,0.162066,-0.021638
1573523577.171688,1.083944,0.127625,-0.101304
1573523577.176668,1.069252,0.043142,-0.110037
1573523577.181648,1.010752,-0.014541,-0.037278
1573523577.186628,0.923082,-0.046455,0.038316
1573523577.191608,0.846967,-0.076294,0.060370
1573523577.196588,0.878187,-0.053515,0.038217
1573523577.201568,1.052890,0.096553,-0.009368
1573523577.206548,1.239279,0.268194,-0.095475
1573523577.211528,1.220617,0.238175,-0.117585
1573523577.216508,0.987189,0.008819,-0.061810
1573523577.221488,0.765736,-0.170718,0.015695
1573523577.226468,0.733968,-0.128371,0.068389
1573523577.231448,0.888668,0.059388,0.061353
1573523577.236428,1.098354,0.193739,0.029651
1573523577.241408,1.176648,0.166832,-0.055426
1573523577.246388,1.073437,0.045032,-0.070328
1573523577.251368,0.922521,-0.001107,0.008070
1573523577.256348,0.858771,0.057141,0.058170
1573523577.261328,0.887080,0.055101,0.067887
1573523577.266308,0.934375,-0.043081,0.041109
1573523577.271288,0.984052,-0.045209,-0.015396
1573523577.276268,1.029905,0.077319,-0.082600
1573523577.281248,1.029587,0.118225,-0.094526
1573523577.286228,0.995552,0.017315,-0.026912
1573523577.291208,0.965277,-0.096433,0.048197
1573523577.296188,0.937387,-0.112741,0.059395
1573523577.301168,0.939505,-0.012640,0.045686
1573523577.306148,1.013903,0.166010,0.000793
1573523577.311128,1.130698,0.297705,-0.074045
1573523577.316108,1.155427,0.223353,-0.117796
1573523577.321088,1.019263,-0.023045,-0.074706
1573523577.326068,0.826825,-0.229272,-0.009436
1573523577.331048,0.737969,-0.252303,-0.001105
1573523577.336028,0.839952,-0.130585,-0.013720
1573523577.341008,1.057400,-0.039399,-0.047316
1573523577.345988,1.236235,-0.073446,-0.127962
1573523577.350968,1.270506,-0.152592,-0.186628
1573523577.355948,1.182970,-0.143749,-0.124833
1573523577.360928,1.044620,-0.059693,-0.002711
1573523577.365908,0.916015,-0.026126,0.093180
1573523577.370888,0.835791,-0.053153,0.120565
1573523577.375868,0.840713,-0.021118,0.099198
1573523577.380848,0.976024,0.111944,0.053366
1573523577.385828,1.146648,0.221508,-0.017531
1573523577.390808,1.196811,0.154490,-0.070273
1573523577.395788,1.092435,-0.075948,-0.047191
1573523577.400768,0.940488,-0.239539,0.048378
1573523577.405748,0.884257,-0.160507,0.114685
1573523577.410728,0.976307,0.024781,0.054883
1573523577.415708,1.146354,0.092584,-0.051879
1573523577.420688,1.246743,0.036857,-0.108224
1573523577.425668,1.192442,-0.003626,-0.092858
1573523577.430648,1.043971,0.016844,-0.036962
1573523577.435628,0.870853,0.000139,0.037833
1573523577.440608,0.796559,-0.072271,0.087411
1573523577.445588,0.920757,-0.076383,0.073962
1573523577.450568,1.155994,0.063724,0.060202
1573523577.455548,1.316219,0.214133,0.035499
1573523577.460528,1.259176,0.201482,0.024332
1573523577.465508,1.010298,0.051759,0.071560
1573523577.470488,0.768846,-0.061029,0.190571
1573523577.475468,0.724833,0.009667,0.288760
1573523577.480448,0.874087,0.183554,0.267724
1573523577.485428,1.078740,0.230856,0.175313
1573523577.490408,1.209729,0.140450,0.078783
1573523577.495388,1.211307,0.094003,0.032283
1573523577.500368,1.100363,0.122104,0.040566
1573523577.505348,0.967673,0.110389,0.097714
1573523577.510328,0.897174,0.000886,0.145355
1573523577.515308,0.911215,-0.098349,0.149898
1573523577.520288,0.992316,-0.027359,0.127223
1573523577.525268,1.097738,0.145553,0.096263
1573523577.530248,1.127975,0.198109,0.043287
1573523577.535228,1.005717,0.040599,0.023813
1573523577.540208,0.798352,-0.180609,0.089738
1573523577.545188,0.671718,-0.213169,0.182082
1573523577.550168,0.737783,-0.036058,0.248573
1573523577.555148,0.930959,0.095838,0.208315
1573523577.560118,1.120626,0.036560,0.115902
1573523577.565088,1.192771,-0.071923,0.075499
1573523577.570088,1.105579,-0.042578,0.045587
1573523577.575068,0.956127,0.083640,0.038306
1573523577.580048,0.848768,0.118296,0.147418
1573523577.585028,0.839656,0.010873,0.203538
1573523577.590008,0.944728,-0.079078,0.162606
1573523577.594988,1.121352,0.018672,0.079977
1573523577.599968,1.254885,0.213741,-0.003703
