        time,ref_pose_x,ref_pose_y,ref_pose_z,        ref_roll,ref_pitch,ref_yaw,        algo_pose_x,algo_pose_y,algo_pose_z,        algo_roll,algo_pitch,algo_yaw,        align_pose_x,align_pose_y,align_pose_z,        align_roll,align_pitch,align_yaw
1403715529262,0.598429,2.036416,1.158659,179.32270149490003,-69.09272615305012,-27.133917598932598,-0.00255576111449,0.046572743953,0.119635401863,-0.5863268025007852,19.294116490278945,3.1177060469768048,0.7576045381613531,1.9642988607335152,1.282570248776603,5.710154710009251,16.693633252050248,33.7489154342502,
1403715529362,0.61596,2.048048,1.197336,178.91264476688423,-68.32898252235304,-24.478901577275092,-0.0123853101133,0.049993443491,0.12316301927,-0.21148112471052447,20.758769061741354,5.43763287630198,0.7507162693262177,1.9718511056391193,1.286605177866455,6.810710564452145,17.772688545675415,36.266539303222665,
1403715529462,0.636248,2.059395,1.228895,178.3098613630861,-68.21002653878502,-21.639891358125407,-0.0271355846346,0.0630164811965,0.132580104796,-3.49720358860893,23.10384123432281,7.643751985437891,0.7442555459700091,1.9898099150966657,1.2971688810958464,5.332503383222507,21.357079630753233,39.20512480132515,
1403715529562,0.659287,2.07023,1.252363,177.8905278186489,-68.33727456118598,-19.563670539573813,-0.0294059438849,0.0717981457313,0.13830854724,-3.645461596766851,23.159189400765396,9.298306970789806,0.7465949037345115,1.9982209125951198,1.3034034414084965,5.238860610176658,21.475620346331297,40.883728964774974,
1403715529662,0.684245,2.080816,1.268489,177.46899449663476,-68.66337186534132,-17.97456153656011,-0.0281892280385,0.113506949251,0.16369658786,-10.393530069353998,24.99627553337884,10.397493878308689,0.7681682203155711,2.032437980537555,1.330779371860898,0.5913903866401773,26.30066672557681,42.854435728138824,
1403715529762,0.711914,2.092386,1.282884,176.29493516695453,-68.8346756110663,-15.902606114315521,-0.0359128702564,0.143116911834,0.190661503883,-13.155965294492436,24.583543364623793,11.144689503980272,0.7760437570318801,2.0603684474166695,1.3594390328977806,-2.0276897686994526,27.298082226465247,43.5790238994583,
1403715529862,0.741538,2.105394,1.300957,176.44922808452458,-69.02896613079211,-15.40103467956747,-0.0364513532274,0.167178472942,0.206382287093,-14.008651097394091,23.07995206759331,11.700501116236719,0.7874132935514516,2.0806468400246425,1.3763479697113983,-3.6664010113907266,26.442285003281633,43.73869000746742,
1403715529962,0.772285,2.120046,1.323772,177.22630223875433,-69.54301896761987,-15.728510370766282,-0.0201926738307,0.189666480112,0.219450909794,-13.780329661531455,20.5314286620705,12.196360960840705,0.8126594230997701,2.091537909964965,1.3899443501079698,-4.949042224212442,24.162908177431675,43.60138994046134,
1403715530062,0.803927,2.13547,1.351244,175.62774018594888,-70.53142570336615,-13.957966463508711,0.000469823088686,0.217366696499,0.239012224492,-13.916067748910757,18.138315350109117,12.481990042637689,0.8443331327163698,2.1044343255501525,1.4101271245387041,-6.414346077650009,22.18073247324682,43.35527523472145,
1403715530162,0.834792,2.153868,1.382883,172.48059409215807,-71.17750246812777,-10.910320805528556,0.0166053140159,0.248290954476,0.263918181706,-14.550471984186322,16.662638661381035,12.385610265012906,0.8736620549078433,2.122020436041891,1.4359634080271375,-7.7857066142990385,21.221234713066934,42.94151407863975,
1403715530262,0.864036,2.177628,1.422437,170.21910979465449,-70.39589990224768,-8.858016813938708,0.0293899368096,0.286150749416,0.296588644737,-15.206282629224187,16.98663759332008,11.888995328085741,0.9034989659194462,2.146811529991776,1.4700123464773982,-8.189491338848422,21.819506623881036,42.48659817667742,
1403715530362,0.893599,2.20816,1.475806,170.39202160102278,-69.77395938820504,-9.158973017540536,0.0390145442343,0.336100094081,0.342717389004,-15.005051998662584,17.45480996926066,11.637329986853931,0.9365609200660675,2.182861404732689,1.5182072099730453,-7.753823176136194,22.124292760061895,42.33836452617826,
1403715530462,0.924487,2.245461,1.541009,173.325221403565,-69.57193682972307,-11.751757603750118,0.0432077077183,0.40374431561,0.401909331818,-13.629570137348631,17.477409571336636,12.082467253910048,0.9735983049133197,2.23618427741825,1.5805122081080247,-6.526610780670649,21.473386462410605,42.82639088626449,
1403715530562,0.9568,2.28751,1.608051,174.98674616381686,-69.47801355655938,-12.47123240637946,0.0477638845656,0.46919140834,0.458957421034,-12.66699311826265,17.721133246879074,13.08357339812774,1.0098670402108056,2.2875455717723527,1.6405552048658638,-5.546366561252365,21.213282287548694,43.893221539936704,
1403715530662,0.988997,2.332073,1.664157,176.0804850256482,-69.58854890829072,-12.656737989573276,0.0461611136349,0.523635716395,0.500805677075,-11.716029599680652,17.86282647142772,14.074584570952853,1.0352964690525086,2.333236861686593,1.68509370801398,-4.635469211610674,20.87092190224795,44.92071678017906,
1403715530762,1.021135,2.378709,1.708639,177.16671366261502,-69.64195176688264,-12.619907087592054,0.0489116210732,0.57667010619,0.529703921637,-10.98140716488834,18.248780515711662,15.286967358828345,1.0637571603285427,2.3763642110304657,1.7164838517142424,-3.782021249787548,20.84362861280632,46.20927189332324,
1403715530862,1.054027,2.427734,1.75016,178.14059888525995,-69.62228020093706,-11.73182064744641,0.0505438851675,0.627590702508,0.553394682445,-10.327689541381291,18.749182735397657,17.199916201029716,1.0901779898178268,2.4185090845741706,1.7426099491304172,-2.937397436523022,20.953684543282467,48.21609591628645,
1403715530962,1.087424,2.477037,1.790593,178.09185861231893,-69.43304326645998,-10.0049969410938,0.052966637232,0.675167256835,0.572583371298,-10.050820220584969,19.34410799100835,18.825952669142573,1.115628957373825,2.457627578271555,1.7640481330648017,-2.3678425053526198,21.32816209818808,49.95719808387335,
1403715531062,1.121152,2.525826,1.826511,178.74015563428216,-67.8109025745043,-9.343775093940199,0.0557184912849,0.719161124968,0.586157554232,-9.569788828786367,21.277997695783103,19.898654095452542,1.1395839957555314,2.493803659007766,1.7796922659923897,-0.8673568425304498,22.745579723492167,51.42595860582728,
1403715531162,1.156476,2.574474,1.856772,179.80930598146986,-65.31766659455891,-9.47690927181871,0.0610823553886,0.769244580842,0.60232749162,-9.04951499546883,23.83733452527942,20.521242278887495,1.1688066687577412,2.533857742722845,1.7981393857103583,1.052014373694126,24.667300972647013,52.62076555519254,
1403715531262,1.198487,2.621906,1.885683,-175.5064380590172,-64.61413467037556,-13.194966172710464,0.0694255259123,0.830137707524,0.623746693311,-6.600091235031,24.28342122500138,21.920401023729532,1.2059374166236194,2.581563614353634,1.8222603506049193,3.390517054153727,23.857206953457975,53.982220053455364,
1403715531362,1.24887,2.664049,1.91848,-171.40016805435025,-66.41351536288151,-16.623297063845495,0.0941059204443,0.887746622999,0.643125520891,-4.730327319468989,22.396393662021072,23.229224082246642,1.255712309931367,2.6185783214454337,1.8436102787065978,3.8945442123287726,21.348975166842745,54.743882452959056,
1403715531462,1.302495,2.698842,1.94814,-170.12138044284072,-68.06114332906338,-17.583594252938813,0.126352049013,0.940558440988,0.658762391733,-4.290181662753532,20.74037401931962,23.808439200727246,1.3097265537714535,2.6479563255476624,1.8607218827826302,3.3482029160872493,19.72164687488924,54.96960870482911,
1403715531562,1.355882,2.726861,1.963992,-169.91291797969302,-68.98391906285701,-17.618811108393405,0.163616323537,0.987159875633,0.660973912487,-4.212183153469106,19.837704350086344,24.089064322053105,1.36500680194812,2.670292279945992,1.8639483349300354,2.920861490625799,18.910765000670914,55.08182582649212,
1403715531662,1.408177,2.750171,1.966657,-168.79708250909815,-68.88552597617219,-18.550750634880774,0.189573770021,1.05816115553,0.675521876912,-3.6823197549958926,19.33799101308047,24.337845510853537,1.4224018213823975,2.718648129346013,1.8810987756484066,3.1016028133666205,18.225522980812165,55.21052151743001,
1403715531762,1.460146,2.767335,1.964701,-171.60141774593117,-69.20514331765476,-15.953301054887646,0.23346369697,1.09940042186,0.665960271468,-4.696910819392496,19.10824909281331,23.9608466330677,1.480775319131426,2.7337986746289418,1.8720753166738189,2.111000550059404,18.52011628181413,54.85533811590795,
1403715531862,1.511079,2.779364,1.965188,-175.47789449491032,-70.55060336990724,-12.464662079413788,0.276707915982,1.14031505521,0.662874168232,-6.087623155831336,17.737607147782718,23.465892812442974,1.5384669801572906,2.7485887155828275,1.8695217564209352,0.1783180503232444,18.01878593782319,54.19401331313617,
1403715531962,1.55913,2.789205,1.966666,-177.96693861492676,-71.84317990678564,-10.324868497826959,0.311047868017,1.18938960978,0.674743254353,-6.773356467987469,16.1372351043839,23.139331173659482,1.5924616061567576,2.7739187899379933,1.8826132465460956,-1.2680809065607195,16.9754280423624,53.63233606486138,
1403715532062,1.60223,2.799142,1.966577,-179.5928282893758,-72.42163934024661,-8.9576099147862,0.337127374481,1.22692352346,0.683928964969,-6.983187903026409,15.262088963404889,22.884622225210737,1.6335978666745943,2.7933755734848233,1.8927401541533007,-1.9125109806022236,16.323130961493813,53.24976606656836,
1403715532162,1.640021,2.809467,1.965778,178.87447483856283,-72.68939938480787,-7.613851448427163,0.35527825989,1.25345414554,0.688844584885,-7.107680612549744,14.74780126586767,22.654027955573625,1.6624177677935335,2.80736183367362,1.8983338732798614,-2.2908947737126564,15.939946581663603,52.94627118688624,
1403715532262,1.6723,2.821323,1.964037,179.25131918145297,-72.90719074585616,-7.7762577201170275,0.373795987399,1.27803133503,0.687227137778,-6.805970755292187,14.410271967058312,22.917019533811036,1.69056405524959,2.8198626735468277,1.8972965134703648,-2.205628581239071,15.501254932572563,53.15642004657955,
1403715532362,1.698975,2.835235,1.960368,-178.20697290380627,-72.47666592375836,-9.636522092809482,0.373454616,1.29568311508,0.6870064949,-5.769895443947972,14.72427261033311,23.632497190523605,1.6988787748450456,2.8354243537778703,1.8979674106912259,-1.1431495269170429,15.267315652964776,53.893174930930364,
1403715532462,1.72056,2.849117,1.955867,-174.71688411026778,-71.98033485379688,-12.48783532491614,0.380090331933,1.3132194495,0.683288100114,-4.530089462106646,15.13301857390354,24.39041403861624,1.7132052157788622,2.8477007899531372,1.8948974895810733,0.14213953004161192,15.016470484208169,54.667429112058144,
1403715532562,1.737916,2.86069,1.950565,-170.50184079733418,-71.59914995710024,-16.118751390486665,0.38121769589,1.32150720231,0.681033449053,-2.9517602033359833,15.29340765654485,25.177232952317166,1.718219629298765,2.8545106002720395,1.8930204205865844,1.5857973538555608,14.387645178680753,55.40646458960591,
1403715532662,1.750834,2.867552,1.944821,-164.29410633987143,-71.58758955872558,-21.718154630762474,0.38457266497,1.32873662462,0.676795574157,-0.8857064168856907,14.884774477336673,26.135151471416613,1.724649579137365,2.8594338276611975,1.8890332505066962,3.150165383285785,13.03243367405264,56.19730482680351,
1403715532762,1.757969,2.866518,1.938272,-159.10333525958055,-71.75192841133295,-26.407851234492703,0.389891862511,1.32886277162,0.670587997379,0.687912341729361,14.246624785116799,26.910904444787672,1.7293153431928059,2.8573301632315844,1.8826575915801935,4.17448427851821,11.718709411644731,56.79682989465895,
1403715532862,1.75785,2.854867,1.929361,-156.49175749536013,-71.79826555010011,-29.061713241782336,0.395443948209,1.31631158782,0.662083577739,1.4881324863657444,13.865273646852716,26.99608548204481,1.7279836079006117,2.844204843794454,1.8733497725780137,4.667773272886504,11.001689892646594,56.784826743649084,
1403715532962,1.750909,2.83152,1.914969,-155.08954259239042,-71.4144910997853,-31.49438204097307,0.403102118575,1.29184046777,0.649876531054,2.149743114024416,13.872474376907574,26.05302553796869,1.7226502274757038,2.819891120487646,1.859678884134713,5.239142767622782,10.689078580536734,55.79068639192271,
1403715533062,1.737182,2.796039,1.889388,-154.2306493209888,-70.8275498401341,-34.406000706478004,0.412806528731,1.25217190456,0.627581153432,2.828300675665879,13.9965474177913,24.09517764906844,1.7116239340364736,2.781948531222616,1.835109897183957,5.88358320367927,10.470378090651453,53.78775432195393,
1403715533162,1.71601,2.748559,1.855111,-154.59309365374813,-70.89751413197342,-36.99897045131931,0.423332953422,1.19781444043,0.598185992874,2.9181407347052524,13.602701612447103,21.164819685713596,1.6941029044126084,2.731235282650117,1.8026939300104532,5.7624863152491965,10.084983584208876,50.81436083175828,
1403715533262,1.686372,2.688738,1.827911,-155.98240358542682,-72.57594427599828,-39.02386396610033,0.431699071784,1.12934188418,0.57724869351,2.102792159106192,11.897140670064703,17.702310286924615,1.6678606351609533,2.6687615203567168,1.7780925940722252,4.2068730051275525,8.995067316079513,47.27396943301724,
1403715533362,1.645245,2.620312,1.813812,-158.88032366134743,-73.31438227610978,-39.06871876488795,0.432697550581,1.04801734689,0.569441349842,1.2581282446321742,11.301366135386846,14.703620255345884,1.6289974303041674,2.597880020917916,1.766214198302692,3.1807428394101978,8.885337444045373,44.28564861332068,
1403715533462,1.595348,2.545569,1.814878,-161.85360154074812,-72.77768979925511,-38.21969204132116,0.427970899533,0.956431397319,0.575687243496,0.790693339869714,11.955432650593703,12.540249426137578,1.580216830843015,2.519992830996902,1.7680519520693783,3.105048143584426,9.680220006972549,42.20428721087382,
1403715533562,1.536997,2.466194,1.830401,-159.8716072198918,-71.29418192286022,-41.49181059794225,0.414167483422,0.855914139596,0.596020020016,2.0196194452979057,13.056530523204273,11.440425562701343,1.5192427524660848,2.437888523997863,1.7838228028957999,4.716357475660236,10.043071030700746,41.11431516317746,
1403715533662,1.470132,2.380775,1.859411,-156.5071885889711,-69.54191684312568,-45.55960139993884,0.39406090427,0.746576068109,0.630954955156,3.8696923004475825,14.214244352255147,11.03533117302206,1.4485531746861329,2.3502820503498727,1.8139496590740343,6.885180701042615,10.159821364841397,40.65345969651706,
1403715533762,1.395833,2.284277,1.903081,-154.32459192220523,-68.24748839184093,-48.24234281179402,0.370956188395,0.625804895534,0.682113402881,5.253241126703598,15.020469337541153,10.763093650215122,1.369768063959961,2.253190032686817,1.8598052719084324,8.472425215634049,10.19996118101715,40.3125877094701,
1403715533862,1.316764,2.174622,1.954212,-156.503300283115,-67.9853758629784,-46.644483721786976,0.349656099168,0.491241375416,0.741635337144,4.70990197488296,15.643748918468567,10.07690943649067,1.2858793091034972,2.142694387924651,1.9132588471233773,8.322210696141974,11.000742672592981,39.74243909892346,
1403715533962,1.234802,2.054691,1.999565,-161.26941782332804,-68.35500405143392,-42.445603125791344,0.331300186271,0.345806283866,0.795257702534,2.9680918129038734,16.03287345521341,9.185415982724471,1.199218385700013,2.021648907712834,1.9601794133774617,7.034738069927179,12.170631591244145,39.067772158745775,
1403715534062,1.150576,1.92845,2.03167,-165.60374023354564,-68.67584291783561,-38.46140336948646,0.314986736201,0.191102270178,0.834583274329,1.3945098668177016,16.268417135822887,8.531339882617328,1.109728254947465,1.8923973637727416,1.992296635990277,5.81334516696139,13.129703818837502,38.58393470575858,
1403715534162,1.065787,1.797223,2.0505,-170.75340073571306,-69.12541523951897,-33.572897663113594,0.299934115072,0.0318365643319,0.861889193835,-0.5195308748810997,16.296319602468305,7.913630614883046,1.0190379379389134,1.7592844031715598,2.01214520829295,4.192885546036404,14.076149019587113,38.12175785420839,
1403715534262,0.981007,1.66463,2.056415,-175.90309162594568,-69.2575256639616,-28.612575828949918,0.287066718332,-0.130688501144,0.876366559155,-2.345307314535107,16.473797721315854,7.368567726339098,0.9285847860105528,1.6230438840909631,2.01895029317805,2.722288715032554,15.112682274277534,37.72118340991101,
1403715534362,0.898637,1.532443,2.050547,-178.64565677552886,-69.25898464789223,-25.925005633760943,0.277034565818,-0.293252534911,0.880264283762,-3.2260876923745325,16.62046474283212,7.12619971097981,0.8405216492185014,1.4860295896785978,2.015094326269397,2.0438428960391017,15.66629778698937,37.54962037684489,
1403715534462,0.81818,1.401442,2.032284,-179.83672594667476,-69.15563413221287,-25.329312475499208,0.271045231963,-0.452170403101,0.871937764742,-3.50869295687363,16.83928557931866,6.442645471751559,0.7576906632629112,1.3509645376461525,1.9990771057187233,1.9165796835985047,15.992088196013562,36.912703362361995,
1403715534562,0.740202,1.271389,2.005542,179.44905749858088,-69.1528336256029,-25.917553423417132,0.270152115862,-0.608853475891,0.85491151696,-3.54474213005725,16.937653068248068,5.1081163393967435,0.6803443766628752,1.2158927261755257,1.9743095106790582,1.937561786007225,16.094359430486755,35.59444553378813,
1403715534662,0.665821,1.142686,1.977253,179.67576099665817,-68.97446474118405,-28.075428547344632,0.275915035021,-0.756428911316,0.834630406731,-3.246000239291605,17.233520346291055,3.205594468695091,0.6132319489201612,1.0857144513921841,1.9465141400727104,2.350046676906384,16.204356984780254,33.718882833913206,
1403715534762,0.593546,1.016028,1.947595,179.64258124621892,-68.35105364089762,-30.674022724055543,0.281020696444,-0.900187404005,0.813095619098,-3.0149407046004266,17.953829992055837,0.5709844293392957,0.5474007374478298,0.9592581679138552,1.9176804957988476,2.9296933811974863,16.712627070619337,31.178658981659915,
1403715534862,0.524348,0.891336,1.916356,178.86671324262358,-67.19349584411374,-33.26208667513825,0.286598938649,-1.03928534985,0.790338228919,-3.0893835821514917,19.154094130885102,-2.862899835486829,0.4842487609879677,0.8367071410698639,1.887842134234381,3.5078823634336196,17.780667313173232,27.939897100665526,
1403715534962,0.46093,0.767734,1.884581,177.9593723582942,-66.17396188317662,-35.952389283674556,0.295140605376,-1.1752536933,0.768106080367,-3.2278888210975287,20.169125477478286,-6.527573902318378,0.425213827839336,0.7154089760117455,1.8585803717802762,3.938788274049166,18.718662181705493,24.45677379467331,
1403715535062,0.405766,0.644904,1.853363,177.14977598915738,-65.54646917131768,-38.24715550920694,0.310061015276,-1.30374821438,0.746118687609,-3.3716201011938223,20.87957964038203,-9.679186368570013,0.3753951378622418,0.597503770658933,1.8297122804139518,4.2045059277070695,19.396738011872227,21.442319126537413,
1403715535162,0.359476,0.522818,1.821688,177.01317299680937,-64.40190678770632,-40.50329127014764,0.333575652176,-1.42326323869,0.72412290714,-3.305642854340736,22.20829677962452,-12.11233315858642,0.3374596114794054,0.4832404590038403,1.800982766139126,4.993488227121249,20.5009334745536,19.254144823674682,
1403715535262,0.324336,0.40004,1.790537,177.47877708665467,-63.14709337442423,-42.602994580168335,0.365436273199,-1.53932897202,0.702851984377,-3.03415258288721,23.645809062838637,-13.7559850328332,0.30849639259063605,0.3678763585463868,1.7728569406786125,6.026696628740707,21.596007142727743,17.875833372709316,
1403715535362,0.301665,0.273354,1.763068,178.41061563753775,-62.44214247525641,-44.62249584972425,0.410536026167,-1.64865098267,0.683853697706,-2.475852673616887,24.572742200581022,-14.76757925483748,0.2943936100848856,0.25180671589527737,1.7468728261621225,7.018669867139298,22.116837880392794,17.005482356824594,
1403715535462,0.29045,0.141181,1.737915,-176.94554972463703,-62.87244633997787,-49.68381469490433,0.467811709569,-1.75397905083,0.665889852268,-0.011708985730781572,24.323986138132604,-14.627547169229764,0.2928737075130785,0.13322780544050417,1.7216947109440373,8.930684689693907,20.729093141532317,16.824009896587597,
1403715535562,0.287169,0.001712,1.71602,-173.5702898038776,-64.62387725711943,-53.123335064010654,0.533410852615,-1.8641907344,0.650865471256,1.4712586762751954,22.63091957028863,-14.364015535737394,0.2962537441761655,0.006163551814179713,1.6989165285969219,9.234604972600145,18.576305891862752,16.59888462750909,
1403715535662,0.287958,-0.143788,1.695685,-172.87665417220185,-66.72331126830836,-53.557276020187096,0.603477083155,-1.9863653182,0.638851582533,1.497833925736073,20.655216014381573,-14.111184393477835,0.29771355148255485,-0.13368216277876793,1.6783913201046219,8.19488511792431,16.86655322004897,16.525389977758046,
1403715535762,0.291869,-0.292289,1.674359,-174.28532328672708,-67.76442724182209,-51.107659116184216,0.676240803375,-2.10449263453,0.62535450629,0.7283392510395692,19.823191944302515,-13.229713551075346,0.3034936478737089,-0.2712243274564857,1.6564930020831805,7.103857107016435,16.518154764749852,17.35968150046913,
1403715535862,0.296384,-0.440835,1.652758,-178.7588824736962,-68.39076178015227,-44.97155209265686,0.749740869346,-2.22626441304,0.611420111473,-1.1978334330623654,19.454259278715448,-11.951878441944736,0.3081352376361559,-0.4122743305269084,1.633950921956076,5.27692463755392,17.12563463979844,18.756179650101707,
1403715535962,0.303633,-0.587943,1.629135,177.56059776007723,-67.71771553146185,-39.1081345476232,0.825800576998,-2.34448205252,0.593651497081,-2.7552974136262733,20.293212679528672,-10.114806818758106,0.3167215685677164,-0.5512411067841996,1.6076693107510494,4.407474147907862,18.59681205917892,20.856053859932757,
1403715536062,0.314647,-0.732964,1.605415,176.36913611262165,-66.4292357014388,-35.837881450740774,0.908871982937,-2.45435141043,0.573996405011,-3.4148287226161105,21.815679093869537,-8.286342020476395,0.33549011342263546,-0.6862320196328725,1.579675523782708,4.683492759564271,20.218213984054092,23.01320785791226,
1403715536162,0.332677,-0.876806,1.584003,175.94365569661295,-65.27410241068712,-33.699749019457876,0.994732179007,-2.56131137857,0.558028460038,-3.80264722172099,23.08754108281667,-6.751082254985574,0.3581354288251407,-0.8202683353861431,1.555409517313575,5.06619472105245,21.49029872969483,24.832833974774783,
1403715536262,0.359735,-1.020781,1.565745,174.08061099353273,-64.36232880733601,-30.57173117302551,1.08690197656,-2.66687291297,0.546776765161,-4.846302178127964,23.98384277700948,-5.790660731573092,0.3869995972777114,-0.9564429017260336,1.535700204156262,4.696347679662302,22.7557933125484,26.070738346443786,
1403715536362,0.397543,-1.162383,1.551982,171.68900864616714,-64.31307313243026,-27.136517531326458,1.18559924744,-2.76637475995,0.540747715692,-6.060304400116331,23.90804398556472,-5.03498759761476,0.4245506092544984,-1.0908305059629475,1.5212775970385168,3.629408389648079,23.27775374483156,26.901971172838326,
1403715536462,0.446455,-1.300257,1.543101,167.11559483948753,-64.94429100286007,-21.912333077800497,1.2922177134,-2.85856539396,0.539000160923,-8.039319076775739,22.895481402631788,-4.760623677561721,0.47260984040329634,-1.2229620210858418,1.5112159250494832,1.3675081124719342,23.37734320758638,27.066667318370737,
1403715536562,0.506648,-1.430729,1.537248,162.98821851047944,-65.74542162110826,-17.40750309609231,1.40488132473,-2.9398417164,0.54002645612,-9.578691838441857,21.65510584933207,-4.60481946105518,0.5312887869537233,-1.348693142421359,1.504255354055299,-0.6606897459004447,23.071217248347274,27.00619061552193,
1403715536662,0.57784,-1.550779,1.533594,159.93232237716936,-66.87908777328585,-14.080482020092136,1.52315087258,-3.00872191469,0.541767664633,-10.37901747033584,20.17965984754725,-4.361374860701641,0.6009144471477579,-1.466394166960466,1.4984299152573892,-2.1859226994345597,22.202805286708717,26.94830058701579,
1403715536762,0.658286,-1.657265,1.533059,157.58356767400196,-69.05266946694651,-11.371313043840184,1.64347424391,-3.0628790371,0.546262868438,-10.306719415789864,17.85062938271886,-3.7358359640838,0.6795346565621156,-1.572431636698962,1.4960149336223691,-3.412422092978328,20.172666799426416,27.106906763208926,
1403715536862,0.744555,-1.747219,1.535705,153.87138433870174,-71.20545029678891,-7.024896075369807,1.76144251351,-3.10032577026,0.55323711285,-10.544143250648132,15.426848178570152,-2.8972280158371135,0.7642693073344708,-1.6629109198623429,1.4969890068334468,-4.92707723067888,18.202798911015158,27.51560034056334,
1403715536962,0.831338,-1.818952,1.540615,146.1483023796838,-72.54166382435933,0.9106876144304432,1.87084232479,-3.12001039039,0.560978057625,-11.978423364271183,13.076552642629865,-2.6313718206300862,0.850197860030248,-1.7337873083866735,1.4999124611479102,-7.427263045912757,16.871228020822624,27.38112199294297,
1403715537062,0.9158,-1.868705,1.548277,137.02872685899305,-73.69192874789171,9.989188210561482,1.96817068758,-3.12200844609,0.570700464603,-13.29642674384345,10.526924163383393,-2.5133614736445167,0.9342334949960152,-1.783494956001584,1.5061164479225755,-9.911211613882804,15.299941826004078,27.08037696605456,
1403715537162,0.996416,-1.891646,1.560763,125.68992264409874,-75.34991213262465,21.282430846527827,2.05084754568,-3.10355789379,0.583708330218,-13.987107472241789,7.200347928874365,-2.178283397200022,1.0154802447140576,-1.8084499478659803,1.5171302735350554,-12.205608224320141,12.735315918506336,26.965964669686773,
1403715537262,1.068142,-1.883521,1.576754,115.23296045519338,-77.16668847951637,31.781101809217837,2.11108576287,-3.06198071547,0.599432927708,-13.601724614913744,4.226921873917912,-1.706983299537677,1.088444663778967,-1.8024935117881082,1.5327917534547748,-13.334339508421353,9.948957854884092,27.176827283700106,
1403715537362,1.127065,-1.843058,1.594273,120.37583902454783,-80.58782131870989,27.324650636915013,2.13909919034,-2.99614894252,0.617828270415,-10.087990809584923,3.657784259643947,-0.7859947316574993,1.1451353448424193,-1.7598761714905093,1.5534531200162078,-10.510037626776382,7.7523760264486645,28.29087053778871,
1403715537462,1.169101,-1.775883,1.610589,152.55937243514535,-81.20475132176081,-4.304041025474871,2.13888846563,-2.91496749523,0.634330289001,-6.051297436800165,6.826463552096665,-0.29848281107417407,1.1846702304452614,-1.6900290810999987,1.5739754296027324,-5.4030262222115715,8.551601007044527,29.13393802186312,
1403715537562,1.19447,-1.691274,1.626933,176.60217894864726,-77.1810082693436,-28.08363952230651,2.11596170927,-2.82683891825,0.648297495429,-2.783701346206638,11.899199021664884,-0.0475423105804644,1.2077525210852822,-1.6029168508669485,1.5931074001166805,-0.01147114719074368,11.36714261351126,29.786043117340192,
1403715537662,1.208053,-1.598617,1.646302,-175.46676482529296,-73.24975771797057,-36.04267081668216,2.09266939213,-2.73943197229,0.658469038185,-0.6145049635157467,15.921428354585672,0.06485763760203528,1.230140040002153,-1.516025781518048,1.608427569371398,3.9173945559695733,13.797982227967005,30.232982898073143,
1403715537762,1.215087,-1.505743,1.672303,-171.8894097798486,-73.21310410068936,-39.86562076025043,2.05805743876,-2.65577369424,0.679524210704,0.49851579876802854,15.811005820298394,-0.03573213284481967,1.24088570143712,-1.4275498860826694,1.634820026237252,4.812705584188888,13.165205057815827,30.036826765428355,
1403715537862,1.21472,-1.413635,1.70057,-169.80021456205122,-75.06428831162972,-42.22548327309686,2.01366826653,-2.57536362613,0.702865876896,0.7930538777187542,13.909210782955462,-0.2633453646160843,1.2415266505210028,-1.3372835346305971,1.6636745930359595,4.093263007177694,11.375319977128246,29.580746918157782,
1403715537962,1.203927,-1.320974,1.724992,-169.75028704105108,-75.45495111782535,-42.45472074209342,1.95866916558,-2.49979824307,0.722615385739,0.765304361453787,13.551032288577943,-0.4516672253764249,1.230520532420155,-1.2458567711298372,1.6890730890933812,3.8877919595866963,11.077997753996527,29.35900791713524,
1403715538062,1.182855,-1.227631,1.745041,-168.7494822367733,-74.15400516792569,-43.522943081421985,1.89544899899,-2.42896706914,0.738775082232,1.3050429816304248,14.786981469837661,-0.4698325933838953,1.2100063268281183,-1.154336330461751,1.7109398850077837,4.978733425987817,11.889455253851875,29.425921986348904,
