1573539302.971493,0.030188,-0.009150,0.015478,-0.016307,0.065712,-0.053748,1.909427,0.067965,-0.020151,1.511340,0.128227,-0.020682
1573539303.041253,0.067648,0.016429,0.014957,-0.016752,0.065523,-0.054632,2.011625,0.077495,-0.031487,1.571888,0.136040,-0.028172
1573539303.081093,0.109643,0.044471,0.014475,-0.018008,0.065222,-0.054562,2.074531,0.083036,-0.044119,1.605840,0.136307,-0.031205
1573539303.190673,0.161826,0.093583,0.013886,-0.017239,0.064471,-0.054578,2.254567,0.097490,-0.059368,1.701157,0.154038,-0.039870
1573539303.315213,0.174345,0.137057,0.012701,-0.016573,0.064223,-0.056542,2.476740,0.120011,-0.066450,1.825327,0.170765,-0.045954
1573539303.444723,0.171798,0.169079,0.011781,-0.016372,0.063927,-0.056421,2.722380,0.141694,-0.071893,1.936679,0.177773,-0.041619
1573539303.569263,0.095978,0.156841,0.010361,-0.016316,0.064029,-0.058329,2.972418,0.168539,-0.052438,2.005253,0.210777,-0.032073
1573539303.728673,0.111751,0.129910,0.011728,-0.016948,0.064505,-0.058964,3.300495,0.199697,-0.067272,2.086324,0.229726,-0.044121
1573539303.843253,0.057499,0.071717,0.012655,-0.017135,0.064398,-0.058436,3.537891,0.228159,-0.049542,2.151774,0.229142,-0.022556
1573539303.982723,-0.012407,-0.023301,0.015860,-0.017255,0.064308,-0.059527,3.835569,0.265878,-0.022786,2.214571,0.277833,-0.008760
1573539304.107263,-0.073270,-0.098483,0.019481,-0.018958,0.063575,-0.059783,4.102145,0.303788,0.001052,2.267225,0.296957,0.006050
1573539304.326443,-0.097006,-0.177206,0.024078,-0.020889,0.063608,-0.060979,4.598599,0.363853,0.013640,2.398990,0.251767,0.016192
1573539304.391203,-0.024286,-0.168600,0.023337,-0.018023,0.062220,-0.060829,4.754890,0.373948,-0.014075,2.443255,0.244172,0.002904
1573539304.515743,0.004869,-0.101940,0.019652,-0.017438,0.061350,-0.062323,5.075419,0.402245,-0.030277,2.528143,0.244546,-0.010108
1573539304.645253,-0.006692,-0.019031,0.015317,-0.016913,0.060651,-0.063581,5.416080,0.435805,-0.028784,2.612586,0.236065,-0.004246
1573539304.799683,-0.019751,0.058626,0.011186,-0.015273,0.060594,-0.064283,5.844874,0.470645,-0.024260,2.728737,0.232949,-0.012569
1573539304.929193,-0.018295,0.129688,0.007611,-0.014410,0.060496,-0.065332,6.215488,0.494161,-0.027795,2.812597,0.194700,-0.011315
1573539305.053723,-0.011178,0.181342,0.005159,-0.013253,0.059816,-0.066618,6.583778,0.513240,-0.033379,2.889451,0.154625,-0.007267
1573539305.183233,-0.010269,0.228010,0.003011,-0.012604,0.059748,-0.068095,6.967300,0.531175,-0.035859,2.908230,0.106173,-0.006501
1573539305.307773,-0.014630,0.260592,0.001506,-0.012176,0.059818,-0.070214,7.331148,0.543423,-0.036256,2.887246,0.054138,-0.010745
1573539305.467173,-0.013750,0.278705,0.000616,-0.012047,0.060492,-0.071656,7.788570,0.549956,-0.037077,2.847064,0.017598,-0.000104
1573539305.591713,-0.016075,0.292290,-0.000054,-0.011678,0.061138,-0.072708,8.145037,0.551098,-0.034517,2.834423,-0.017927,0.010644
1573539305.716243,-0.023293,0.294447,-0.000107,-0.010758,0.061194,-0.074156,8.498025,0.548050,-0.030962,2.804430,-0.060338,0.011966
1573539305.845753,-0.040003,0.280499,0.000665,-0.010793,0.061134,-0.075614,8.855967,0.540261,-0.025699,2.792431,-0.099552,0.016570
1573539306.000173,-0.067776,0.273414,0.000991,-0.010945,0.060463,-0.076818,9.293327,0.528252,-0.014177,2.834288,-0.138850,0.030096
1573539306.129683,-0.088755,0.264576,0.001405,-0.009876,0.059997,-0.078090,9.663046,0.513553,-0.003779,2.845310,-0.165556,0.024855
1573539306.254223,-0.108693,0.266640,0.001152,-0.009890,0.060173,-0.079110,10.021625,0.497698,0.007370,2.855444,-0.182321,0.027644
1573539306.378753,-0.125695,0.266761,0.001101,-0.009838,0.060460,-0.080532,10.388277,0.478057,0.017521,2.935445,-0.218231,0.037928
1573539306.508273,-0.143492,0.255824,0.001702,-0.010638,0.060840,-0.082404,10.776602,0.453403,0.027123,3.020608,-0.232422,0.051167
1573539306.717483,-0.159796,0.247664,0.002200,-0.011324,0.061647,-0.083486,11.422303,0.403614,0.040396,3.180959,-0.269915,0.045053
1573539306.792203,-0.188023,0.235090,0.002921,-0.012706,0.061764,-0.084708,11.660461,0.383012,0.050759,3.235686,-0.292731,0.054201
1573539306.916733,-0.201789,0.221884,0.003636,-0.014155,0.062439,-0.085397,12.075617,0.346959,0.059614,3.352863,-0.325195,0.067218
1573539307.076143,-0.217817,0.216493,0.003930,-0.015241,0.062456,-0.085698,12.626920,0.295389,0.074256,3.505621,-0.343756,0.063279
1573539307.170783,-0.229917,0.212256,0.004266,-0.016104,0.062598,-0.086127,12.967871,0.263357,0.082460,3.604177,-0.361422,0.068552
1573539307.330183,-0.227312,0.183506,0.005748,-0.017076,0.062847,-0.086250,13.556433,0.207846,0.084521,3.773022,-0.387144,0.055759
1573539307.454713,-0.221525,0.177441,0.006164,-0.017341,0.063278,-0.086127,14.036421,0.160218,0.085791,3.894261,-0.407306,0.047714
1573539307.579243,-0.215715,0.169587,0.006532,-0.018041,0.063256,-0.086775,14.532146,0.111645,0.086762,4.021648,-0.422303,0.044747
1573539307.708753,-0.193380,0.165157,0.006601,-0.017968,0.062886,-0.087253,15.066350,0.061698,0.082017,4.141849,-0.444204,0.040119
1573539307.863173,-0.173079,0.153456,0.007131,-0.018205,0.062481,-0.088319,15.715011,-0.004048,0.076625,4.266413,-0.489061,0.037829
1573539307.992693,-0.158611,0.137622,0.007867,-0.018174,0.062029,-0.089551,16.274366,-0.062377,0.071108,4.359490,-0.491582,0.029169
1573539308.117223,-0.155176,0.110530,0.009014,-0.018493,0.061388,-0.090826,16.820707,-0.121417,0.069048,4.438042,-0.516816,0.022443
1573539308.241763,-0.143560,0.085389,0.010088,-0.018240,0.060541,-0.091847,17.374555,-0.181775,0.062050,4.518022,-0.538889,0.021077
1573539308.371283,-0.130923,0.069735,0.010819,-0.018729,0.060483,-0.093205,17.959747,-0.247770,0.054117,4.584816,-0.550622,0.022049
1573539308.530693,-0.124860,0.053514,0.011514,-0.018668,0.059544,-0.094705,18.693069,-0.333544,0.050584,4.674335,-0.560053,0.004381
1573539308.655233,-0.120740,0.035831,0.012347,-0.019175,0.058673,-0.096463,19.269802,-0.400725,0.044993,4.731195,-0.568724,0.001529
1573539308.779763,-0.116264,0.020132,0.013105,-0.019288,0.057615,-0.098567,19.863430,-0.469700,0.038217,4.792453,-0.578700,-0.010713
1573539308.909273,-0.113452,0.012844,0.013519,-0.019550,0.057873,-0.100038,20.483579,-0.542882,0.032647,4.835617,-0.581951,-0.006032
1573539309.063713,-0.113378,0.017494,0.013366,-0.019096,0.058358,-0.100964,21.234292,-0.634098,0.032557,4.861276,-0.592767,0.004336
1573539309.193213,-0.106666,0.027222,0.012977,-0.018050,0.058604,-0.101231,21.857269,-0.707231,0.030777,4.893459,-0.569303,0.004464
1573539309.317743,-0.097537,0.039198,0.012446,-0.016415,0.058694,-0.101083,22.463076,-0.774442,0.029564,4.928981,-0.564771,0.005606
1573539309.442273,-0.092069,0.050530,0.011858,-0.015064,0.058743,-0.101274,23.075163,-0.841252,0.029694,4.971868,-0.564076,-0.007645
1573539309.571783,-0.085818,0.059563,0.011478,-0.014506,0.058490,-0.101574,23.721254,-0.911917,0.026509,5.010437,-0.559636,-0.006823
1573539309.726213,-0.079216,0.066436,0.011217,-0.014218,0.057969,-0.102049,24.502005,-0.996122,0.023136,5.071543,-0.557321,0.002145
1573539309.855733,-0.068054,0.075702,0.010892,-0.012879,0.057619,-0.102705,25.151661,-1.060303,0.017719,5.084092,-0.543382,0.000182
1573539309.980263,-0.061789,0.091556,0.010112,-0.010512,0.056737,-0.103695,25.779302,-1.121848,0.018473,5.107226,-0.514640,-0.013417
1573539310.109783,-0.069030,0.091856,0.010239,-0.009971,0.056417,-0.104476,26.449726,-1.192965,0.020202,5.144002,-0.521262,-0.006205
1573539310.264213,-0.071199,0.090937,0.010358,-0.010029,0.056564,-0.105655,27.251933,-1.274484,0.018482,5.190697,-0.521572,-0.006252
1573539310.393733,-0.072332,0.094654,0.010226,-0.010412,0.056663,-0.106541,27.923097,-1.342714,0.018819,5.209468,-0.515280,0.001762
1573539310.518273,-0.073662,0.086105,0.010828,-0.011807,0.056110,-0.107871,28.577465,-1.410014,0.012970,5.250141,-0.512086,-0.014575
1573539310.642803,-0.085990,0.067998,0.011779,-0.013992,0.056000,-0.108687,29.257817,-1.489529,0.010871,5.301963,-0.545075,-0.012068
1573539310.772323,-0.085773,0.074393,0.011428,-0.014325,0.056684,-0.108459,29.942839,-1.558043,0.011960,5.326801,-0.529594,-0.006583
1573539310.926753,-0.091798,0.075434,0.011484,-0.014902,0.057005,-0.108701,30.772045,-1.647510,0.014482,5.370026,-0.526271,0.001029
1573539311.051283,-0.097200,0.076157,0.011523,-0.015114,0.057053,-0.109078,31.449016,-1.721350,0.016066,5.401270,-0.534376,-0.013908
1573539311.180813,-0.101745,0.082420,0.011277,-0.014600,0.057144,-0.109304,32.142045,-1.795279,0.019210,5.425973,-0.543318,-0.003960
1573539311.305343,-0.101892,0.093434,0.010839,-0.013822,0.056941,-0.109675,32.796749,-1.860444,0.022466,5.441260,-0.533399,-0.000193
1573539311.464743,-0.102605,0.097569,0.010747,-0.013470,0.056691,-0.109334,33.654732,-1.946528,0.023403,5.474573,-0.527372,-0.001618
1573539311.589283,-0.101362,0.103294,0.010527,-0.012461,0.056553,-0.109583,34.325116,-2.007989,0.023883,5.488621,-0.514186,-0.005883
1573539311.718803,-0.097161,0.108214,0.010301,-0.011952,0.055831,-0.110413,35.029783,-2.066475,0.022136,5.513822,-0.501697,-0.002120
1573539311.843343,-0.091446,0.112459,0.010126,-0.010781,0.055290,-0.112098,35.703978,-2.116168,0.021028,5.524633,-0.483611,0.008667
1573539311.972853,-0.087133,0.115417,0.009984,-0.010083,0.054918,-0.113987,36.412330,-2.168395,0.021976,5.539091,-0.465615,0.009181
