1573539302723313152,1.55454,0.04063,-0.01693,0.99953,0.02273,0.00384,0.02001,2.30278,0.38715,2.61282,1.32502,0.08113,-0.01094,
1573539302856593152,1.73597,0.05496,-0.02669,0.99948,0.02172,0.00583,0.02303,2.65384,0.61022,2.50426,1.42177,0.11053,-0.02268,
1573539302989853184,1.93152,0.07094,-0.04094,0.99941,0.02033,0.00807,0.02653,3.05936,0.86237,2.35424,1.52705,0.12679,-0.03527,
1573539303123112960,2.14164,0.08743,-0.05664,0.99934,0.01773,0.01081,0.02982,3.43916,1.17788,2.06789,1.64319,0.14403,-0.04089,
1573539303256382976,2.37105,0.11010,-0.06378,0.99924,0.01531,0.01165,0.03390,3.90630,1.27452,1.79852,1.76601,0.16616,-0.04391,
1573539303389633024,2.61684,0.13202,-0.06957,0.99913,0.01361,0.01166,0.03763,4.33117,1.27679,1.60945,1.89360,0.17579,-0.04328,
1573539303522893056,2.87993,0.15904,-0.05106,0.99900,0.01432,0.00802,0.04158,4.77961,0.85014,1.67781,1.98380,0.19737,-0.02814,
1573539303656153088,3.15068,0.18288,-0.06402,0.99881,0.01557,0.00910,0.04524,5.20157,0.96065,1.82971,2.04560,0.23046,-0.04322,
1573539303789412864,3.42295,0.21584,-0.04823,0.99862,0.01794,0.00599,0.04890,5.61756,0.58534,2.08736,2.11832,0.23269,-0.02717,
1573539303922693120,3.70337,0.24990,-0.02234,0.99835,0.02288,0.00187,0.05256,6.02893,0.07636,2.62941,2.18743,0.25415,-0.00550,
1573539304055953152,3.98657,0.28865,0.00068,0.99810,0.02594,-0.00175,0.05592,6.40448,-0.36606,2.95710,2.23880,0.29356,0.00645,
1573539304189192960,4.27579,0.32807,0.01122,0.99785,0.02889,-0.00366,0.05870,6.71598,-0.61271,3.28098,2.30678,0.27948,0.01612,
1573539304322443008,4.58839,0.35694,-0.01414,0.99779,0.02836,-0.00049,0.06012,6.88957,-0.25105,3.24159,2.39864,0.24864,0.00071,
1573539304455703040,4.92466,0.38748,-0.02978,0.99784,0.02492,0.00085,0.06079,6.97042,-0.07644,2.85698,2.49489,0.24604,-0.00660,
1573539304588953088,5.26993,0.42232,-0.02856,0.99795,0.02004,0.00036,0.06075,6.96561,-0.09831,2.29537,2.58344,0.24278,-0.00600,
1573539304722192896,5.63504,0.45212,-0.02334,0.99807,0.01549,-0.00067,0.06020,6.90038,-0.18382,1.76744,2.68022,0.24154,-0.00767,
1573539304855422976,6.00950,0.47874,-0.02684,0.99821,0.01081,-0.00055,0.05874,6.73418,-0.13519,1.23257,2.77535,0.21572,-0.01288,
