        time,ref_pose_x,ref_pose_y,ref_pose_z,        ref_roll,ref_pitch,ref_yaw,        algo_pose_x,algo_pose_y,algo_pose_z,        algo_roll,algo_pitch,algo_yaw,        align_pose_x,align_pose_y,align_pose_z,        align_roll,align_pitch,align_yaw
1403715529262,0.598429,2.036416,1.158659,179.32270149490003,-69.09272615305012,-27.133917598932598,-0.00658880488218,0.0375298055079,0.0947465914863,178.123096131391,-71.16543500127024,-1.835934974545607,0.5863072874324392,2.1069721501218663,1.271988565584771,-178.44510909168292,-73.60485455170574,-11.830769737843616,
1403715529362,0.61596,2.048048,1.197336,178.91264476688423,-68.32898252235304,-24.478901577275092,-0.0138287650698,0.0441720477922,0.101511459916,179.6856401728762,-68.72115190789862,1.173104215321444,0.5791149266285925,2.113255304701529,1.279136415999278,-178.02649631657863,-71.10593081239651,-7.752618608763009,
1403715529462,0.636248,2.059395,1.228895,178.3098613630861,-68.21002653878502,-21.639891358125407,-0.0224354681323,0.0573702466673,0.0952653141366,168.6815822061161,-69.15257688810453,3.3208211094474933,0.5714752965828572,2.1274895622837415,1.2740076644847493,169.76279308945823,-72.10431564665367,-4.286275972371967,
1403715529562,0.659287,2.07023,1.252363,177.8905278186489,-68.33727456118598,-19.563670539573813,-0.0217664700815,0.0683251452932,0.101611240681,166.87021876098274,-69.16103757881685,5.420919864094162,0.5724103800471649,2.1376641015207016,1.2815131635509658,167.68151161556884,-72.19642687996206,-1.8979002183352935,
1403715529662,0.684245,2.080816,1.268489,177.46899449663476,-68.66337186534132,-17.97456153656011,0.00458648745328,0.0849694372647,0.116374739112,157.77518935438454,-68.35492191771526,6.177158172080189,0.5988791934996567,2.1511918556839262,1.2990024029198224,156.80192576285734,-71.76190489364475,0.7276193429571738,
1403715529762,0.711914,2.092386,1.282884,176.29493516695453,-68.8346756110663,-15.902606114315521,0.0465077459652,0.135224734384,0.154717421079,130.90723703768754,-71.10522656035154,5.9626007249734885,0.6415168925492364,2.1947617626288407,1.3441337433914264,124.60991910221745,-74.98232804988595,6.170059844376972,
1403715529862,0.741538,2.105394,1.300957,176.44922808452458,-69.02896613079211,-15.40103467956747,0.0780387884758,0.156095409199,0.171358392068,128.90250708852042,-69.11005110138666,5.147973772451449,0.6732808616571341,2.2120042549772547,1.3641452487976387,122.19180780952111,-72.98198333569083,5.794620582988797,
1403715529962,0.772285,2.120046,1.323772,177.22630223875433,-69.54301896761987,-15.728510370766282,0.105311523852,0.136053451121,0.174581399617,132.01858793787386,-69.10978025471682,6.616613163245519,0.6993342613459473,2.190265604864529,1.3662716100305572,125.9890302018776,-72.9872758070822,6.543482544318069,
1403715530062,0.803927,2.13547,1.351244,175.62774018594888,-70.53142570336615,-13.957966463508711,0.136052969181,0.136422749511,0.191557899432,130.3167504341273,-69.44763825144624,10.176832911069082,0.7292602428280985,2.1871594257184084,1.384386843168102,123.90843047418176,-73.32382007689516,10.503289125375044,
1403715530162,0.834792,2.153868,1.382883,172.48059409215807,-71.17750246812777,-10.910320805528556,0.173707368689,0.148704111388,0.216348426453,127.20200321909216,-69.17011304820274,13.48406020131301,0.7663332503895242,2.194680732728422,1.4118145286893489,120.1170023639809,-73.0331189356337,14.525894650237072,
1403715530262,0.864036,2.177628,1.422437,170.21910979465449,-70.39589990224768,-8.858016813938708,0.216697048481,0.169087821962,0.250370251592,127.15527833254288,-68.17309148810038,13.384142392734626,0.8087231112402277,2.2089845933428274,1.4494920031237328,120.11945885049086,-72.03595289695792,14.380107118245425,
1403715530362,0.893599,2.20816,1.475806,170.39202160102278,-69.77395938820504,-9.158973017540536,0.264820709209,0.202530647792,0.29920799289,128.25097867537295,-67.98321279603888,12.194323316905553,0.8562280109875422,2.2344174905156517,1.5034909525379934,121.44846299363587,-71.85232099134062,12.943204246468927,
1403715530462,0.924487,2.245461,1.541009,173.325221403565,-69.57193682972307,-11.751757603750118,0.32173921513,0.250875450737,0.361328493414,130.34059632842056,-68.76729054094149,10.253797118297319,0.9126624521563098,2.272768996797508,1.5726300058241334,123.95037305759624,-72.64352991436412,10.562424671197665,
1403715530562,0.9568,2.28751,1.608051,174.98674616381686,-69.47801355655938,-12.47123240637946,0.379871560053,0.302985000176,0.424849347617,131.87375195968448,-69.10272481734611,9.752808640549684,0.9704350346465798,2.3146449261812783,1.643611755861107,125.81249859128948,-72.98027120302191,9.713169362402756,
1403715530662,0.988997,2.332073,1.664157,176.0804850256482,-69.58854890829072,-12.656737989573276,0.431563765596,0.35766963082,0.476590455098,132.87643720405478,-69.47223451150278,10.018985791641736,1.022442180892376,2.3606688096300075,1.7029134762206126,127.04047322850236,-73.34880626753738,9.741878817093657,
1403715530762,1.021135,2.378709,1.708639,177.16671366261502,-69.64195176688264,-12.619907087592054,0.4856354028,0.406140230183,0.514511051778,134.3334900319216,-69.60300161060339,10.231620492327925,1.077131324697083,2.4018428524515496,1.747912457906142,128.82829488969261,-73.4755624977106,9.606208174831073,
1403715530862,1.054027,2.427734,1.75016,178.14059888525995,-69.62228020093706,-11.73182064744641,0.533345637891,0.454179358721,0.544310721372,136.3879931638995,-69.50947966243615,10.91930095905124,1.1258171874883682,2.4437909702442226,1.7845469619830459,131.33843751160188,-73.37119863729642,9.81316463026198,
1403715530962,1.087424,2.477037,1.790593,178.09185861231893,-69.43304326645998,-10.0049969410938,0.570923787248,0.500340650521,0.566372414747,138.23659298328437,-69.10503300749633,11.97305554462872,1.164647462997126,2.485244106289722,1.8128938789268958,133.56109725997595,-72.95195281804959,10.468892295232756,
1403715531062,1.121152,2.525826,1.826511,178.74015563428216,-67.8109025745043,-9.343775093940199,0.596474309314,0.546537778632,0.578901983825,142.84468199934324,-67.84145322495523,9.93813446640034,1.1919082841453144,2.528395060039713,1.8313013976521981,138.97682590530553,-71.63140144328887,7.561386218871292,
1403715531162,1.156476,2.574474,1.856772,179.80930598146986,-65.31766659455891,-9.47690927181871,0.624614865614,0.586367558741,0.589533629895,148.16767385265706,-65.87424690147017,6.496331076605701,1.2215171101847977,2.5652804333159276,1.847242566034736,144.98258005923,-69.56497924186023,3.3493194069317376,
1403715531262,1.198487,2.621906,1.885683,-175.5064380590172,-64.61413467037556,-13.194966172710464,0.659812263628,0.624610309809,0.601123758554,154.15405120394655,-66.34518503601542,2.435850618042183,1.25804337529157,2.6001013116240568,1.8642435751147106,152.05232384110775,-69.87739029843492,-1.8693937848854973,
1403715531362,1.24887,2.664049,1.91848,-171.40016805435025,-66.41351536288151,-16.623297063845495,0.714053933882,0.654244391479,0.617640634853,156.36278502537272,-68.65174390248838,1.8239993610160254,1.3129140260490746,2.6248097587953496,1.8859656632941593,155.22963695099202,-72.10577935825826,-3.4449194629218534,
1403715531462,1.302495,2.698842,1.94814,-170.12138044284072,-68.06114332906338,-17.583594252938813,0.77327432398,0.67691235579,0.632758692327,155.63278404395112,-70.25910814362267,3.6073421375803596,1.3724632140167867,2.6424743310796304,1.9057470679346462,154.88054324543077,-73.73017489970995,-2.0114904656238646,
1403715531562,1.355882,2.726861,1.963992,-169.91291797969302,-68.98391906285701,-17.618811108393405,0.835448926915,0.693001838711,0.636568371165,154.70814955394954,-71.0850890645072,5.177084690043665,1.4351364484972122,2.654631793446143,1.913704966665293,154.06357034177537,-74.58231469071883,-0.5283359942497597,
1403715531662,1.408177,2.750171,1.966657,-168.79708250909815,-68.88552597617219,-18.550750634880774,0.910390048063,0.719613929996,0.645366978791,155.70590036187136,-71.47223297819947,4.149412195010976,1.5108538157345024,2.676011881037898,1.9282501614339758,155.4264522603046,-74.934559659658,-1.9259944911867035,
